start	end	text
333520	336320	然後就是想要往比較人少的地方跑
336320	336720	嗯
336720	337200	欸
337200	338800	空氣開闊的地方
338800	340240	所以我們最後決定去親近
340240	341600	就其實他們一開始不知道去親近
341600	342000	對
342000	343760	他們一開始本來想去宜蘭還是什麼地方
343760	344480	北部的地方
344480	346320	就是想要去沒去過的地方
346320	346640	對
346640	349840	然後就是突然最近就是開始疫情有點回溫的那種感覺
349840	350160	嗯
350160	351120	他們就覺得有點
351120	351440	往
351440	351600	往
351600	352400	北有點恐怖
352400	353040	抖抖的
353040	353360	對
353360	354720	然後說那我們不要去
354720	355600	要去北部
355600	356160	嗯
356160	358480	他們說就找一個比較近一點在中部的地方
358480	358960	對對對
358960	360320	他們就說要去親近
360320	360560	嗯
360560	363200	因為我們三個人剛好北中南住不同的地方
363200	364080	就集中到台中
364080	364320	對
364320	366560	而且他們是臨時決定去親近的
366560	366960	對
366960	369120	我們大概是出發前兩天決定的
369120	369920	決定去親近
369920	370240	嗯
370240	371120	然後他們就跟我說
371120	372640	欸你知道我們那個沒有要去宜蘭了
372640	372880	對
372880	373920	我說喔是喔取消了
373920	374160	嗯
374160	375760	然後沒有取消我們改換去親近
375760	376000	對
376000	376800	去親近
376800	377280	哼
377280	378640	他說你這個時候要親近
378640	378880	冬天
378880	380080	那時候正寒流
380080	380240	對
380240	380960	你要去親近
380960	381520	嗯
381520	382160	他說對啊
382160	383200	我說你們三個人去嗎
383200	383840	他說對啊
383840	384880	然後他還說
384880	386080	那你們要怎麼去
386080	387200	我說開車啊
387200	388080	當然是開車啊
388080	388320	對啊
388320	389200	他說你要開車嗎
389200	389600	對啊
389600	390080	他說對啊
390080	391200	他們倆都沒駕照啊
391200	391600	嗯
391600	392960	然後我說嗯
392960	393680	怎麼了
393680	396000	你有沒有想過親近可能會下雪啊
396000	398320	因為上一個禮拜才一堆那種去河山
398320	399760	河山絕雪新聞
399760	400960	對對對對對
400960	402000	我說會不會下雪啊
402000	402160	嗯
402160	402960	他說蛤
402960	403440	會嗎
403440	403920	會嗎
403920	406080	我印象中親近都是洋不會下雪啊
406080	406400	怎麼
406400	407600	都是親親草原
407600	408560	不是應該是綠的嗎
408560	410160	我說到時候可能會遇到兩種狀況
410160	410640	嗯
410640	410880	一個是
410880	410960	嗯
410960	412160	一個就是下雪
412160	412400	嗯
412400	414160	然後你塞車上去下不來
414160	414640	嗯
414640	416320	另外就是你上去然後下雪了
416320	416640	嗯
416640	418480	然後車卡在上面下不來
418480	419680	對他就是恐嚇我說
419680	420880	無論如何你都會凍死在上面
420880	421520	對啊
421520	422960	超雞的欸
422960	423840	然後害我就是
423840	425440	有兩百種夠了我可能
425440	425920	對
425920	427600	反正我前一天我就突然覺得
427600	428960	好像我被雷打到
428960	431120	因為我完全沒有想過這個可能性
431120	432000	然後就緊急喔
432000	433680	晚上大概12點多
433680	436160	然後我就傳訊息到我們那個群組裡面說
436160	437040	怎麼辦
437040	438000	黃怡婕說會下雪
438000	438400	怎麼辦
438400	439360	我們一定會被卡在上面
439360	440240	我們會凍死在上面
440240	440880	怎麼辦
440880	441920	然後我就很焦慮
441920	443280	然後我甚至還問他們說
443280	444880	那我們要不要不要去親近
444880	446560	哈哈哈
446560	448000	然後他們兩個最後呢
448000	449360	就是集思廣益
449360	451360	然後也打電話去民宿問
451360	451760	喔
451760	452720	然後民宿老闆說
452720	453360	蛤
453360	454240	下雪
454240	455920	沒有這裡沒有在下雪的
455920	456880	所以我那時候才發現說
456880	457040	對啊
457040	457920	其實親近不會下雪
457920	458320	對啊
458320	459520	不夠高啦
459520	462160	因為我們印象中親近跟武嶺就接在一起
462160	462480	嗯
462480	462800	啊
462800	463200	對啦
463200	463680	對我來說
463680	466000	我就沒有去過親近沒有去武嶺的
466000	466400	對
466400	466720	對
466720	467600	一般人不會這樣
467600	469760	山沒有爬到頂我都不會甘願的
469760	469920	對
469920	470800	反正那老闆也是說
470800	472160	武嶺以上才會下雪
472160	473200	叫我們放心
473200	473520	喔
473520	473760	對
473760	475920	就說只是晚上可能比較冷這樣子
475920	476400	他這邊說
476400	477840	我覺得去那裡沒什麼意思了
477840	478560	為什麼
478560	478960	我說啊
478960	479520	不會下雪
479520	481600	哈哈哈
481600	483200	下雪又怕卡住
483200	483440	對啊
483440	485200	去沒下雪又覺得失望
485200	486000	這早茶嗎
486000	486400	矛盾欸
486400	488480	你住冰箱裡就好啦
488480	488720	對
488720	489600	反正anyway
489600	490720	我們最後呢
490720	493200	在平安的狀況下決定去親近
493200	493520	嘿
493520	493680	對
493680	494800	然後我們三個人
494800	496320	一出門就有人遲到
496320	496640	嗯
496640	496800	對
496800	498160	我們就約好時間之後
498160	498480	呃
498480	499840	高雄那個已經出發了
499840	500160	喔
500160	500720	台北那個
500720	500800	嗯
500800	502240	有傳訊息說
502240	503520	他傳了一句髒話
503520	503840	嗯
503840	504480	然後說
504480	505520	我現在起床了
505520	506000	高雄
506000	506240	對
506240	506960	哈哈哈
506960	508960	所以我們本來約好的餐廳
508960	509360	喔
509360	510720	直接沒有辦法去
510720	510960	哇
510960	511760	是這種程度喔
511760	512080	對
512080	513200	連餐廳都沒辦法去
513200	514400	這是大delay
514400	516000	不是那種15分鐘那種
516000	516800	沒有沒有沒有
516800	519040	所以我們後來就趕快找一個附近的那個
519040	520880	看起來好像也還行的餐廳
520880	522240	然後就去吃飯這樣子
522240	522480	喔
522480	524000	前面都還算秀秀的啦
524000	524720	我覺得
524720	526000	反正我們就一路開嘛
526000	527600	我想說山路有多難
527600	530320	然後那個其實去親近的路都很大條
530320	530640	喔
530640	530880	對
530880	532560	我本來去之前我就一直很緊張
532560	533760	因為你就一直跟我說
533760	534080	喔
534080	534880	那個路喔
534880	536160	不好開喔
536160	536720	不好開
536720	537200	真的不好開
537200	537840	超煩的
537840	538720	山路啊
538720	539120	對
539120	540160	山路又會下雪
540160	540480	對
540480	541040	哈哈哈
541040	541840	很滑
541840	542480	我就覺得
542480	542560	很滑
542560	544240	一定會摔下去的
544240	546000	我就覺得他是不是不想讓我去啊
546000	546720	因為我跑不上去
546720	547440	因為我下不來
547440	548320	很正常啊
548320	549360	然後他就跟我說
549360	549680	哇
549680	550400	你小心喔
550400	551520	油門踩緊喔
551520	552080	然後打滑
552080	553360	然後後面的車很恐怖喔
553360	553680	好會起霧
553680	554400	什麼的
554400	554560	喔
554560	555440	好會起霧
555440	556960	因為冷熱變化太大
556960	557120	對
557120	558240	你看下雪又起霧
558240	558880	哇賽
558880	559520	超
559520	560320	超機車的
560640	562800	他就說你知道遠光燈怎麼開嗎
562800	564000	就各種
564000	565600	你知道下山怎麼用擋煞嗎
565600	567600	反正他就是在行前各種恐嚇我
567600	568480	所以我要上去之前
568480	569200	其實我就是
569200	570400	他們在閒聊的時候
570400	571840	我都搶眼歡笑
571840	572800	搶眼歡笑
572800	573600	哈哈哈
573600	574160	因為我
574160	575200	很焦慮
575200	576320	要開車很焦慮
576320	576880	但是我又
576880	578240	不能讓一個孕婦
578240	579920	跟一個沒駕照的兩個人
579920	580320	喔
580320	582000	感受到駕駛在害怕
582000	582880	他們兩個都幫不上忙
582880	583120	對
583120	584160	他們都沒有辦法
584160	584240	喔
584240	585840	他說一緊張公說什麼
585840	586480	對
586480	587600	而且他已經五個多月
587600	588480	我就很怕
588480	589920	然後我們三個人就是
589920	590400	我就一直
590400	591760	從頭到尾都假裝沒事
591760	592160	喔沒事
592160	592320	對
592320	593440	然後我們還一起嘲笑說
593440	594960	黃毅姐說會下雪這件事情
594960	595280	喔
595280	595520	嘿
595520	596240	想要試圖
596240	597840	就是放鬆那個氣氛
597840	598240	嘿嘿
598240	598400	對
598400	599520	那其實我完全不記得
599520	600720	我們去的路上聊了什麼
600720	602160	哈哈哈
602160	604080	明明開了一個半小時的車
604080	605120	但是我心裡都在想說
605120	605680	完了完了
605680	606720	前面路會不會很難走
606720	608160	前面會不會很難走
608160	609440	就一直到我們
609440	610720	因為我們時間太晚了嘛
610720	611840	我說我太晚出門了嘛
611840	612000	嗯
612000	613040	所以我們就直接去
613040	614720	我們住的地方Check in
614720	615040	喔
615040	617200	所以一直到我們check in之前
617200	618880	我才終於放下心態說
618880	619680	嗯
619680	621120	黃毅姐這個王八蛋
621120	622800	從頭到尾路都很大
622800	623520	欸沒有
623520	624080	是嗎
624080	625120	一直到清淨路都很大嗎
625120	625600	都很大
625600	627200	到清淨草原路都很大條
627200	628480	喔
628480	629840	我對清淨的印象
629840	630800	也是我跟翠翠
630800	631040	嗯
631040	632480	我跟富二代一起去
632480	632880	對
632880	634480	那時候我們也是一到清淨
634480	635200	經過清淨
635200	636160	清淨草原的門口
636160	637040	然後他就跟他說
637040	638480	欸武嶺就在前面
638480	639120	對就在前面
639120	639760	我就跟他說
639760	640880	喔那個武嶺2000多
640880	641520	合歡山
641520	642320	就在前面
642320	643280	開車一下就到了
643280	643760	對對對
643760	644080	對
644080	644880	他說會不會很遠
644880	646000	因為我們到的時候已經
646000	647200	有點4點了吧
647200	647360	對
647360	648320	3 4點了
648320	649200	3 4點
649200	650720	就太陽有點微微要下山
650720	651200	嗯
651200	652560	他說這樣去會不會
652560	653280	會不會天黑
653280	654080	然後很恐怖什麼之類
654080	656000	而且我記得也是秋冬咧
656000	656240	對
656240	656720	也是很冷
656720	657600	日夜是很冷
657600	658080	我說不會
658080	659120	我說我看人家說
659120	660480	就是半小時就到了很近
660480	660720	對
660720	662480	說是完全是一起的旅行
662480	663120	就一起的
663120	663600	沒有人
663600	664800	沒有人分開的
664800	666240	這個清淨草原中途而已
666240	666800	沒有人
666800	667520	到這邊就停了
667520	668320	一定都上武嶺
668320	669840	他說全部都是先去武嶺
669840	671840	然後回程去清淨草原看個陽
671840	672080	對
672080	672880	完美這樣
672880	673760	大家都是這樣
673760	674400	他說好喔
674400	674960	他就這樣
674960	676400	就直接開上去
676400	677840	我記得草原上去之後
677840	679120	到武嶺路好像就
679120	680480	就比較曲折一點
680480	681120	就有點
681120	681840	就會有山溝什麼的
681840	682880	彎彎曲曲的
682880	683120	對
683120	684240	然後稍微窄一點點
684240	684720	對
684720	685920	然後我們到了武嶺之後
685920	687040	反正就是拍個照感嘛
687040	688000	然後就天黑了
688000	688400	對
688400	689200	那就真的黑了
689200	689600	嗯
689600	690240	認真黑
690240	691440	然後就開車下山
691440	691840	嗯
691840	692560	開車下山
692560	693360	這整段過程
693360	694160	富二代也都
694160	695120	一句話都沒有說
695120	695520	他就是
695520	696160	我們就覺得
696160	696880	可能是黑
696880	697840	然後他很認真的看路
697840	698720	他很認真在開車
698720	699040	對
699040	700160	然後他就一句話都沒有講
700160	701520	然後我在暈車
701520	702480	我就一直很想吐
702480	704000	所以我從頭到尾就坐在後面
704000	704640	我就說不行
704640	705440	我要睡了
705440	706080	欸這樣子
706080	707360	然後他那台車是
707360	708480	從他媽傳承下來的吧
708480	710400	應該是一台二十幾年那種老車
710400	710800	對
710800	712000	小喜美這樣子
712000	712400	嗯
712400	712800	對
712800	713520	然後他就一路開
713520	714320	然後很專心
714320	715200	很專注
715200	715440	對
715440	716240	然後一直開到下面
716240	717200	我記得是有間7-11
717200	718000	前面有一個停車場
718000	718400	嘿
718400	720000	然後他就慢慢的滑進去
720000	720320	嗯
720320	722000	這這邊開始就有點怪怪的
722000	722400	好
722400	723600	他就這樣滑進去
723600	724960	然後緩順的
724960	725760	也沒什麼人
725760	727200	滑進一個停車殼裡面
727200	727600	嗯
727600	727920	嗯
727920	728560	然後就
728560	729600	就停住
729600	730640	停住之後他就說
730640	732000	剛剛從半路開始
732000	733040	煞車就沒有用了
733040	734160	哈哈哈
734160	734560	好
734560	734640	好
734640	735280	超恐怖的
735280	736800	他說剛剛到半路的時候
736800	737920	踩煞車就沒有什麼反應了
737920	738800	太可怕了吧
738800	739120	對
739120	740720	然後他說他從頭到尾
740720	741360	他都在想
741360	742480	他要怎麼精準的
742480	743120	閃過每一個路
743120	744880	精準控所有的油門
744880	745200	對
745200	745920	這邊夾一點
745920	746880	然後那邊剪一點
746880	748160	前面好像有兩個彎
748160	748960	那我再剪一點
748960	749520	對
749520	749840	對
749840	750400	一路就是這樣下
750400	752080	他還控制那個煞車皮的量
752080	752400	哎呦
752400	753200	非常的專心
753200	754160	超恐怖的
754160	755360	好可怕
755360	756560	超恐怖的
756560	757920	我對這個親近這邊的路
757920	759440	是一個敬畏之心
759440	761520	有一次他朋友來找我們
761520	762400	然後就說什麼
762400	764000	想要去附近走走
764000	764560	有沒有
764560	765120	對
765120	766720	然後那時候是夏天嘛
766720	769440	親近無齡組合犬實在是太
769440	770400	太痛了
770400	771920	太痛了
771920	772960	就那一天他來找我們
772960	774000	我記得那時候是夏天
774000	775920	所以我們都穿的沒有很厚
775920	777600	應該是夏天接近秋天
777600	778160	對對對
778160	780400	就可能是個寶藏秀這樣子
780400	781040	然後這種天氣
781040	782080	我們開車上去
782080	782480	對
782480	783360	說要去新境
783360	783760	對
783760	784560	他說好去新境走走
784560	785520	很開心
785520	786160	想當然了
786160	787680	這種天氣我一定是短袖短褲
787680	788080	對
788080	789600	就說去新境草原餵個羊
789600	790240	這樣
790240	791440	下一間寶外套這樣子
791440	793040	頂多加一件寶外套
793040	794240	然後要開開開開
794240	794480	開開開
794480	795280	開到親近的時候
795280	795680	嗯
795680	796560	黃偉傑跟我說
796560	797840	我們要不要去武嶺
797840	798160	對
798160	798560	又來
798560	799040	什麼
799040	800240	我覺得我不是這樣講
800240	800480	沒有
800480	801760	你說再往前開
801760	802400	再往前開
802400	803040	再往前開
803040	804160	我說親近不是到了嗎
804160	805040	還沒到啊
805040	805840	親近不是到了
805840	806880	親近是回程的點啊
806880	808000	不是說
808000	809040	要去親近農場嗎
809040	809360	對
809360	809920	你要去武嶺
809920	810720	你要說
810720	811760	不是啊
811760	812240	就是那個
812240	813840	就本來就是一個套裝行程啊
813840	816080	他都是著氣的
816080	817520	不然就會有一個停車場
817520	818480	跟一個杯
818480	819920	上面寫著親近
819920	821600	然後放在那個地方
821600	822960	不是你要說
822960	824160	那種賽車遊戲就會到
824160	824400	不是你要說
824400	824480	那種賽車遊戲就會到
824480	825920	那邊然後繞那個杯之後
825920	826960	才回程啊
826960	828160	確實武嶺有一個杯
828160	829200	對就是那個杯啊
829200	829920	就是一定要到那個杯
829920	831600	他還在往上爬五六百公尺
831600	832320	對啊
832320	832640	對啊
832640	833440	怎麼了嗎
833440	834560	每一百公尺溫度會降一度
834560	834960	你知道嗎
834960	836000	對
836000	836720	然後他們
836720	838160	他們穿超薄的
838160	838800	對啊
838800	839040	對
839040	840720	只有我們兩個有穿外套
840720	841840	有據可查的
841840	842720	對啊
842720	843360	非常可怕
843360	844000	而且他那個
844000	845120	因為他是山路
845120	846400	所以那個東西是單行道
846400	846800	對
846800	847760	也沒有地方迴轉的
847760	848320	沒地方迴轉
848320	849440	我們到第一個
849440	851200	有一個像觀測站的地方
851200	853280	其實已經很接近武嶺了
853280	854400	然後我們有停下來
854400	855680	然後那裡有一個公共廁所
855680	856240	還是什麼的
856240	856880	喔對對對
856880	857920	然後他朋友就說
857920	860240	他想下來上個廁所
860240	861360	結果他一下來發現
861360	862880	動到不行
862880	863920	然後他朋友就說
863920	864640	剩下路
864640	865920	我不要走了
865920	866880	喔對對對
866880	867520	他們就一下來
867520	868720	然後兩個就順順順順
868720	869040	對
869040	869280	這樣
869280	870800	然後就是很冷很冷
870800	871200	對啊
871200	872640	我跟他說你會冷
872640	873840	是因為你沒有在動
873840	874800	對沒有在動
874800	875760	超級的
875760	876560	超級
876560	877760	荷花山要爬的
877760	878320	對
878320	879840	走起來就不會冷了
879840	880640	超級
880640	882080	你們沒有穿外套是對的
882080	882640	等一下走了
882640	883440	我就要脫外套了
883440	884320	對
884320	886880	超級扯
886880	887920	對一個不太熟的人
887920	889200	聽到這個真的很火
889200	889760	對啊
889760	890640	他超氣的
890640	892320	他朋友回來超氣的
892320	893360	他說你們以後要去哪裡
893360	895520	都跟我講清楚我才要去
895520	895840	對
895840	897920	反正就是黃衣姐對親近草原的
897920	899040	想像大概就是這樣
899040	899920	太多誤解了
899920	900240	對
900240	901680	害我一開始出發的時候
901680	903200	真的很害怕
903200	903920	然後但是
903920	905040	後來就相安無事
905040	906560	我就到了住宿點
906560	908960	然後那個住宿點在老英格蘭隔壁
908960	910480	所以就是一個莊園型的
910480	912160	我就覺得哇超美
912160	914160	然後老英格蘭不是有超大的停車場
914160	916960	老英格蘭是那邊一個長得很浮誇的
916960	919040	歐式城堡嗎
919040	919920	那是民宿嗎
919920	921200	他好像可以住宿
921200	923040	但一個晚上太貴了
923040	924560	反正都一棟很浮誇的房子在路邊
924560	925680	對對對
925680	927760	然後他有一個超大的停車場
927760	929680	然後我們住的那個地方的
929680	931200	那個接洽的人就跟我們說
931200	934480	我們跟他們是在同一個位置的停車場
934480	936000	我想說那沒問題
936000	936560	對啊
936560	937360	就正路邊
937360	938160	對正路邊
938160	939440	我想說那沒問題
939440	941360	然後他就說來來來我帶你去
941360	942800	然後我們就在那個入口
942800	943920	雖然下去停車場
943920	944960	那個路有點窄
944960	947200	但重啟這樣大概就是你家門口的小巷子
947200	948240	這樣的程度
948240	949200	我覺得可以
949200	950240	然後我就下去
950240	950960	下去之後
950960	952880	確實一片開闊
952880	955600	然後但是帶我的那個人騎著摩托車
955600	958480	我想說有需要騎摩托車嗎
958480	958960	對不對
958960	960880	在地人騎摩托車很正常
960880	962400	可是就是那個停車場
962400	964160	為什麼要騎摩托車
964160	964880	對不對
964880	967280	我當時就想說有需要騎摩托車嗎
967280	967920	是不是要停在很後面
967920	969040	他可能走出來招個手
969040	970160	這邊這邊就好
970160	971120	對啊
971120	971360	對
971360	973520	但是我就覺得有點奇怪
973920	974880	有點疑惑
974880	976480	我看到這個會有點抖抖的
976480	977680	對
977680	978640	很近很近
978640	980080	然後那個人就騎超快
980080	982320	然後在你前面急煞車
982320	983120	很近很近
983120	984960	然後回頭也騎超快
984960	986080	就是有一個sign
986080	987280	然後我就覺得
987280	988240	something wrong
988240	990240	但是兩位沒有駕照的人
990240	992080	完全沒有覺得有什麼問題
992080	992400	對
992400	994400	他們沒有辦法在這個畫面中
994400	995840	找到一些訊號
995840	997120	沒錯
997120	997360	對
997360	998400	然後我就想說
998400	1000880	那可能是他停車場很長
1000880	1001680	然後他要開到
1001680	1002720	停車場很長
1002720	1003360	對很深
1003360	1004480	柏蘭車開進去
1004480	1006080	對就很深
1006080	1007520	我就想說可能夠大
1007520	1008800	那我要停到很後面
1008800	1009200	他可能只跟他接
1009200	1010400	兩公頃的停車場
1010400	1011520	在清淨山上
1011520	1012880	像
1012880	1014080	像劍虎山的停車場一樣
1014080	1014960	像劍虎山的
1014960	1016800	要說街泊車嗎
1016800	1019360	我就想說他是不是窄窄長長的美
1019360	1021200	我就給他一點機會
1021200	1021360	對
1021360	1022800	然後反正他就一直在我開開開
1022800	1024320	然後確實那個停車場也有點
1024320	1025520	有點有點長
1025520	1027120	然後我就大概開了大概
1027120	1028480	300公尺左右
1028480	1029760	然後就是他們自己的
1029760	1031440	那個老英格蘭的入口
1031440	1032880	我想說那應該也快到了吧
1032880	1034000	因為我已經看到後面是
1034000	1035840	就是已經收起來了
1035840	1037360	結果他還繼續一直往前
1037360	1038640	看到後面路已經沒了
1038640	1040400	對就是路已經收起來了
1040400	1041680	已經不是那個石子地了
1041680	1044000	已經開始出現樹啊什麼東西的
1044000	1046400	然後牆壁啊石壁這樣子
1046400	1047920	結果他就一路開開開到一個
1047920	1050160	就是看起來很像那種山路會有
1050160	1051440	鐵柵欄炸住
1051440	1053440	然後說什麼此路不通
1053440	1054960	私人土地
1054960	1055760	請勿進入
1055760	1057680	就是那一種那個門大概多寬啊
1057680	1060000	就是一般家庭的落地窗
1060000	1060960	大落地窗有沒有
1060960	1062720	客廳那種落地窗再窄一點點
1062720	1066160	就一車關快一點點這樣子的程度
1066160	1067680	然後我就想說
1067680	1069360	哇靠不會是要進這個洞吧
1069360	1071040	對然後而且那個洞啊
1071040	1072800	剛好前面是一個很斜的斜坡
1072800	1074160	所以我完全看不到那個洞
1074160	1075360	後面是什麼東西
1075360	1077200	所以我不知道他長什麼樣子
1077200	1079120	然後那時候剛好有一台車要出來
1079120	1080080	他就叫我說
1080080	1081200	你在這邊等一下
1081200	1083040	其實我看不到那台車要出來
1083040	1084480	因為他是一個斜坡嘛
1084480	1086480	我看不到那台車要出來
1086480	1087600	他就突然停下來
1087600	1088800	停在我車頭前面說
1088800	1090240	等一下喔這樣子
1090240	1091360	他說有人要出來
1091360	1092720	然後就看到前面有一個
1092720	1093520	一個人
1093520	1095520	他也是開一般跟我們大小差不多的
1095520	1097520	小型的自駕車這樣子
1097520	1099440	他是屁股出來的
1099440	1100320	哇
1100320	1101920	他是倒車出來的
1101920	1103840	哇倒車出來這個賽很恐怖啊
1103840	1104560	對
1104560	1106240	那時候很可怕
1106240	1108240	然後那時候因為我是內心太慌張
1108240	1109760	我眼球震動你知道嗎
1109760	1111840	然後就忍不住跟我旁邊的那個副駕
1111840	1113040	就是那個孕婦說
