start	end	text
286080	287440	他老婆說不是
287440	288040	不是嗎
288040	288320	她說
288320	289720	是生日禮物
289720	290880	對 她說就這個
290880	291280	不是
291280	292440	近得要命的旅行
292440	293240	也堪稱
293240	293480	蜜月
293480	294640	蜜月旅行嗎
294640	295040	不是
295040	296440	她老婆會嫌棄喔
296440	297440	不是喔
297440	299040	搭飛機了欸
299040	300520	過鹽水了欸
300520	303160	她沒有使用她的護照不行
303160	304000	蜜月旅行那個蜜
304000	305320	不就是一個蜜餞的蜜嗎
305320	306480	就只要
306480	307200	吸鬼
307200	307840	醃過
307840	309400	有鹽的成分在裡面
309400	310400	不是
310400	311120	當然不是喔
311120	312120	在她老婆定義裡面
312120	313800	我覺得一定要至少使用到護照
313800	314400	不是
314400	315280	不是
315280	316440	不是那你幹嘛去澎湖
316440	318840	不是你就去小港就好
318840	320200	那是她的生日禮物
320200	320800	生日禮物
320800	323200	她如果拿這個來搪塞她的蜜月旅行的話
323200	325040	我會死掉
325040	326360	生日禮物就要那個喔
326360	329400	每個人的旅行的定義不太一樣啦
329400	331400	那他們去金門算什麼
331400	333040	那算是我們行親啊怎麼了
333040	334560	喔行親
334560	337120	這一段絕對沒有任何定義上的問題
337120	338400	什麼竟然是這樣嗎
338400	339200	她不是蜜月旅行
339200	340280	我一直以為都是蜜月旅行欸
340280	341080	沒有我那天
341080	342280	我那天也在車上問她說
342280	344120	欸那你們這樣算蜜月了嗎
344120	345040	她說還沒有勒
345040	345920	為什麼
345920	346240	不算啊
346240	348920	澎湖哪裡不夠資格當蜜月旅行
348920	351080	她就答應好蜜月旅行要去沖繩了
351080	352920	他們那時候差一步就
352920	355000	跨出國門去沖繩了欸
355000	357080	他們那個機票什麼都已經訂好了
357080	358520	啊是剛好遇到疫情嗎對不對
358520	360200	對前一個月遇到疫情
360200	361720	然後機票她一開始想說
361720	363320	是不是可以順延就好
363320	365720	結果順延了一次最後疫情就爆了嘛
365720	367160	然後他們就直接被退了
367160	369160	喔就像我之前說的
369160	370440	為了讓他們沒有辦法去蜜月
370440	372760	這個世界付出多大的代價
372760	375360	歐北亂講啦
375360	376480	總言之就是上禮拜四
376480	377640	因為反正突然宣布說
377640	378440	欸我要去那個
378440	379920	我有提前告訴你
379920	381280	有沒有很突然
381280	382000	很突然啊
382000	382640	我那天
382640	383480	禮拜三才知道吧
383480	384760	欸宥帆禮拜四可以拍片嗎
384760	385600	禮拜四我要去澎湖
385600	387520	喔你這麼晚才知道嗎
387520	388880	沒有就其實很早有講
388880	390080	我一直沒有放在心上
390080	392440	你一直不知道就是這個禮拜這樣
392440	393600	喔對
393600	395160	然後她就去澎湖
395160	396400	欸宥帆每次只要想出門
396400	397760	就遇到一些事情
397760	399840	比如說他們去澎湖的這兩天
399840	401880	應該就是今年台灣最熱的兩天
401880	403520	她遇到下次啊
403520	406560	我那天禮拜四早上起床
406560	407920	10點11點
407920	409680	看向那個窗外
409680	411520	炎炎的那個太陽
411520	412600	覺得那個空氣都在
412640	413480	在晃
413480	415440	還是攝到那個
415440	417080	不用去澎湖真是太好了
417080	419480	哈哈哈哈
419480	420680	喔我就回到台灣才發現
420680	422480	欸原來不是澎湖的夏天特別毒
422480	423680	喔是全台灣
423680	425040	全台灣都超級曬
425040	426000	沒錯沒錯沒錯
426000	427240	特別熱
427240	429440	喔就是這次是我老婆的生日禮物嘛
429440	429960	嗯
429960	431520	我就想說既然是我老婆的生日禮物
431520	433880	我要立志當一個好的旅伴
433880	436000	喔你有幫忙規劃策劃之類的嗎
436000	438080	就是我就是幫忙規劃行程
438080	439160	你有幫忙規劃行程
439160	440440	我有推薦她說
440440	442120	欸我們是不是可以去這個這個
442120	442600	然後可以去那個那個
442600	443040	那個那個
443040	444320	表現得很積極的樣子
444320	445200	對表現很積極
445200	446560	是嗎這其實有兩種
446560	446880	嗯
446880	448360	這其實有兩種走向
448360	448760	是嗎
448760	450320	有一種就是那種
450320	451400	幫忙找幫忙配合的那種
451400	452400	對啊對啊對啊
452400	453600	阿另外一種就是負責
453600	454720	出意見的那種欸
454720	455360	喔只出意見
455360	457920	但是出一些收出的那種
457920	459960	就是讓我選一個特別豪華的
459960	461160	那個旅館
461160	461560	對
461560	463480	裡面有很多這是飯店內的設施
463480	465520	阿只是為了要一直泡在裡面嗎
465520	467560	哈哈哈哈
467560	469440	沒有要離開的意思的那種感覺
469440	471840	可是我覺得就是以她往常的尿性
471840	472560	她這次可以
472600	473680	就是稍微提供一些意見
473680	475920	她老婆應該會覺得她很有參與度
475920	477080	以她以前的這個尿性
477080	478600	她這次只要不要出反對意見
478600	480360	她就真是進步了
480360	482280	欸這是另外一個勵志的重點
482280	482600	嗯
482600	483880	就是在過程當中
483880	485200	我不要出任何反對意見
485200	486760	就說好熱啊
486760	487680	這個不行
487680	488440	欸這個不行
488440	489360	這個很遠啊
489360	489760	都沒有
489760	491640	為什麼要排隊我都
491640	492200	都沒有
492200	493120	我勵志
493120	494160	就是我要忍住
494160	495120	我要忍住
495120	496880	真的假的你都要忍住
496880	497760	勵志我要忍住
497760	500360	你整個四天的旅程沒有喊過好熱
500360	501680	我沒有喊過好熱嗎
501680	502320	在我老婆之後
502320	504280	喊完之後接著喊算了
504280	505240	喔那可以
505240	507000	所以你沒有搶先她抱怨就對了
507000	507840	就不抱怨
507840	509360	這是我的其中一個要點
509360	511200	哇我覺得你很有誠意欸
511200	512800	欸他們這次去的是那個
512800	513400	因為我之前問說
513400	514400	為什麼要在這個時候
514400	515280	去澎湖
515280	517080	他們說現在是花火節
517080	517920	對然後我就說
517920	519160	哇那不是應該
519160	520160	超級多人
520160	522000	對就是整個澎湖會塞滿這樣子
522000	522560	就是
522560	524040	尤爾凡怎麼去湊熱鬧
524040	525840	對我就說尤爾凡怎麼肯去
525840	527200	尤爾凡這時候應該要去
527200	528800	澎湖的對面
528800	529640	去台東
529640	531560	去蘭嶼
532320	533600	人越少地方越好
533600	534640	對啊你怎麼可能
534640	535760	大家去參加一個
535760	537160	感覺一定會很滿的地方
537160	538600	因為我發現了一個行程
538600	540400	那天我們是禮拜四下午的飛機
540400	541920	喔我那天早上起來還想說
541920	542680	看到你老婆說
542680	544320	為什麼你還在這裡
544320	546560	她說你們下午三點多才要出門欸
546560	548360	因為我想說早上可能會很熱
548360	549560	然後因為煙火是晚上
549560	552240	然後早上可以在家裡先處理一些事情
552240	554320	然後不用那麼趕這樣子
554320	555720	然後所以我們一下飛機
555720	558240	去個硬碗就要趕去看煙火了
558240	560040	然後為了這個應付這個人擠人
560040	560800	然後要看煙火
560800	562280	我訂了一個就是這個
562320	564440	在遊艇上面看煙火的行程
564440	565720	這麼浪漫
565720	568760	就是他是會先到一個那個私人的碼頭
568760	569160	對
569160	570720	然後就先在那邊集合
570720	573280	然後我們就是開車去那個碼頭的時候
573280	574880	我原本想像是像那種
574880	576000	地中海啊
576000	577520	或是摩納哥你知道嗎
577520	579040	就很浪漫那種
579040	580520	一個港灣 一個港灣
580520	581760	然後一排遊艇
581760	583200	然後有很多燈然後這樣子
583200	584200	像美劇裡面
584200	586040	對像美劇裡面那樣
586040	586880	結果我們一到現場
586880	589480	發現現場跟我想像中完全不一樣
589480	591000	毫無人煙
591000	591800	然後就是暗暗的
591800	592520	它是一個像什麼
592520	594880	造船場的背後
594880	596480	像那種鄉下的小漁港
596480	597680	像我們家那邊
597680	598920	就有這種地方
598920	600680	就是晚上警察都要去巡邏
600680	603400	以防有人在那邊喝酒鬧事
603400	604320	路上也沒什麼燈
604320	606120	就是一種微弱的
606120	609160	然後讓勉強可以看到路那種燈
609160	609960	這時候我就覺得有點慌
609960	610760	你不覺得是炸天嗎
610760	611960	因為我覺得應該是
611960	614280	現場要集合至少要有些人員在那邊等啊
614280	615800	或者是有一些車子停在那裡
615800	616800	就是你那個是
616800	619920	你要搭的是遊艇還是白啊
619920	621000	白啊
621000	621760	因為這種地方
621800	623080	要停的是白啊
623080	623680	對對對對
623680	626400	白啊是指那種很多個水管湊在一起的
626400	627360	管閥
627360	628520	對對對
628520	629800	就是那種
629800	631640	有人週末的時候會去釣魚的
631640	632720	釣魚
632720	633960	或是有偷渡客上岸的
637320	638680	然後我老婆就很緊張
638680	640760	就說這個地方到底對不對
640760	641600	她現在就想說
641600	643680	你到底是有電還是沒電被裝死
643680	645160	然後她還很積極想說
645160	646200	那我是不是去問旁邊
646200	647880	有沒有人可以問這樣子
647880	648800	然後旁邊就一面走來
648800	649560	我說你不要過去
649560	650800	那兩個人看起來就像罪犯
651800	653240	哈哈哈哈
653240	654200	真的有罪犯
654200	655840	真的有罪犯在那邊晃
655840	658480	然後趕快打那個行程上面的電話
658480	660200	他有提供兩個船站的電話
660200	661360	然後打第一支
661360	662040	是空號
662040	664000	哇
664000	665800	這妥妥的是詐騙的嗎
665800	667080	你錢匯過去了嗎
667080	668080	走私被抓走了
668080	670480	對啊你錢匯過去了嗎
670480	671600	然後第二通
671600	673680	喔還好有通
673680	674840	他就說他們那個
674840	676680	門口的路燈壞掉了
676680	677880	在旁邊一個角落
677880	679560	真的是一個超暗的角落
679560	681440	就走進去我就覺得我要被賣掉了
681800	683200	我就被賣去國外之類的
683200	684280	然後還好一走進去
684280	685960	他就他裡面是有佈置的
685960	687640	他就真的是一個私人碼頭
687640	689320	有吊那個像露營那種
689320	690240	喔小燈泡這樣
690240	690800	喔
690800	693160	有拍那個影片給我看
693160	694040	他有實況
694040	695560	他們走過去影片給我看
695560	697640	就是一霧西馬黑
697640	697960	嗯
697960	699240	什麼東西都看不到
699240	700840	突然遠方啊一個轉角
700840	702920	出現那個露營的燈條
702920	704800	就那個露營掛在那個
704800	706320	樹上那種球燈燈條
706320	708280	哇這看起來太夢境了吧
708280	709520	就突然到了一個時候
709520	710760	啊就是這裡
710760	711480	的那種感覺
711800	713120	這感覺就像那個蘭采城
713120	714680	就遇到那個寺廟一樣
714680	715640	感覺很恐怖欸
715640	716920	就好像突然穿越了
716920	717440	對啊
717440	718640	到另外一個仙境的感覺
718640	720120	嗯嗯好可怕喔
720120	721520	然後還好就是那個船
721520	722040	也很漂亮
722040	724160	它是那種雙體的帆船
724160	725000	喔
725000	725760	不是那種遊艇
725760	726680	所以它比較安靜
726680	728720	然後也沒有什麼柴油的味道
728720	729520	哇
729520	731480	欸是所以到整個行程就是
731480	733600	加上船員大概十個人左右而已
733600	735120	蠻精緻的就對了
735120	736120	我就一整趟路
736120	737560	從飯店出發
737560	738120	到船上
738120	739000	欸我只遇到了大概
739000	739800	加上那兩個醉漢
739800	740800	大概遇到十二個人
740800	741800	哎呦
741800	742640	完美撫合
742640	744200	完全沒有人擠人
744200	745320	真的好棒啊
745320	746720	然後他就出海嘛
746720	747440	然後出海之前
747440	749800	他要去岸邊先交那個什麼
749800	750840	檢查表之類的
750840	752560	就是你船上哪些人要出去
752560	753280	然後回來的時候
753280	754760	也要有同樣的人
754760	755960	要去交給海巡就對了
755960	757400	真的有在
757400	759720	真的有在走私的
759720	760880	他怕你載回來的人
760880	762560	他就要繞到另外一個港
762560	764080	去交那個表
764080	765680	那個港就是比較熱鬧的
765680	766560	市區的港
766560	767240	喔
767240	769520	然後整個岸邊都是人
769520	770640	哇
770640	770920	嘿
770920	771480	這時候不會覺得
771480	771760	很有趣
771760	772960	有優越感嗎
772960	773600	好爽
773600	775360	哈哈哈
775360	775760	我要的就是這個
775760	776320	你在那邊
776320	777000	我在這邊
777000	778000	喔好開心
778000	778920	哈哈哈
778920	780560	欸這個很多嗎
780560	781320	很多
781320	783040	你說這類的服務很多嗎
783040	784640	就是在船上看的很多
784640	785800	因為就是我們一行
785800	787360	就是旁邊就一堆船
787360	788240	喔
788240	789880	欸是你可以聽到慈禧筆落
789880	791480	別的船的嬉鬧聲的
791480	792480	喔
792480	794560	但是別的船也很擠
794560	795280	喔
795280	796800	欸我們的船是好像比較
796800	798000	我們行程好像是比較高級
798000	799440	就是比較少人的
799440	800120	嗯嗯
800120	800880	欸有那種
800880	801440	是遊艇
801440	802360	然後是塞滿人
802360	803200	像交通船那樣的
803200	803680	天啊
803680	804320	這是什麼
804320	804800	哇還是好玩
804800	806400	海上的屏幕差距
806400	808320	怎麼回事
808320	809640	然後我們就開到那個
809640	811320	要看煙火的定點
811320	811920	嗯
811920	813320	然後那個定點就是
813320	814280	還沒關燈之前
814280	814960	因為他要放煙火
814960	817040	所以所有的船的燈會先關掉
817040	817440	哇
817440	818200	還有儀式感喔
818200	819280	對關燈之前
819280	820840	就是我就舉目望
820840	822280	就旁邊大概50艘船吧
822280	823080	喔
823080	824400	就整個海上都是船
824400	825320	哇
825320	825520	嘿
825520	827640	然後關燈就是一片周遭一片漆黑
827640	828840	然後就開始放煙火
828840	829680	欸是說那個
829680	831120	澎湖他們畫好劫火是
831120	832640	從哪裡放
832640	833760	就從岸邊往上打
833760	834760	從岸邊放的
834760	835400	喔
835400	836640	好像在跨海大橋附近
836640	837600	有個施放點吧
837600	839800	然後其實離島好像也會有一些
839800	840880	陸陸續續的施放點
840880	842360	讓你可以去離島玩之類的
842360	843680	喔
843680	845000	然後一放就是在海上看
845000	845640	特別有感覺
845640	848080	就是它是整個天空都是滿的
848080	848680	哇
848680	849800	因為它好像是船可以靠的
849800	850640	比較稍微近一點
850640	851680	比岸邊還近一點點
851680	852480	喔
852480	852880	嘿
852880	853680	就蠻爽的
853680	855080	欸我如果是
855080	856040	那個鯉魚板
856040	856880	然後這個行程
856880	857960	我覺得他要求婚欸
857960	858680	哈哈
858680	859080	就是
859080	859880	已經結婚了
859880	860960	就是很精緻
860960	861640	然後很
861640	863920	很有別出心裁感啊
863920	865280	我覺得不錯欸
865280	866760	有個起承轉合的感覺
866760	867360	對啊
867360	868120	所以前面那段路
868120	869760	要非常陰森非常恐怖也是
869760	871520	喔那兩個醉漢是我找人演的
871520	873360	哈哈哈哈
873360	874160	曾嘉安總說
874160	875560	患難見真情感
875560	876560	吊橋效應這樣
876560	879520	嘿嘿嘿嘿
879520	880880	然後本來就是這個行程
880880	881920	還有包含一個那個
881920	882960	海鮮餐盒
882960	883400	嗯
883400	884640	然後好像因為就是
884640	886320	之前那個食物中毒還怎麼樣的
886320	887840	哈哈哈哈
887840	888760	變成黑糖糕
888760	890400	哈哈哈哈
890400	890920	我
890920	892880	這個回的美中不足
892880	893480	哈哈哈哈
893480	894760	還是蠻吊橋的欸
894760	895560	這個行程
895560	897160	因為他出門前
897160	898440	然後我就有稍微問一下說
898440	899800	喔你們這次有什麼行程啊
899800	900840	會不會人擠人
900840	901880	他老婆就跟我說
901880	902760	有有有有有有有
902760	904160	反正有跟我說一個好像
904160	906240	可以到海上看煙火的行程
906240	906560	嗯
906560	908440	我說那你們這樣海上看煙火要多久
908440	909160	不會肚子很餓嗎
909160	909960	他說
909960	912240	附晚餐附海鮮大餐
912240	914480	他老婆超期待那個海鮮大餐
914480	915480	欸等一下沒注意到
915480	917360	從海鮮大餐變成黑糖糕
917360	918760	對哈哈哈哈
918760	920520	還有一些就是那個小點啦
920920	921440	餅乾啊
921440	922280	然後有一個臘腸
922280	923560	就西班牙小點那樣
923560	923760	喔
923760	925160	一個平盤這樣
925160	926320	有意思有道啦
926320	926680	喔
926680	927960	你覺得還是有浪漫感就對了
927960	929600	但是因為就是跟旁邊的人比起來
929600	931080	我覺得我過得太舒服了
931080	932120	所以我就沒有怎麼抱怨
932120	933640	哈哈哈哈
933640	934640	跟岸上的人
934640	935480	就比起來
935480	936840	交通船上的人比起來
936840	937160	欸
937160	938640	這個時候再抱怨就有點過分了
938640	939600	欸
939600	940840	所以我們就吃完之後
940840	941760	肚子還是有點餓
941760	942480	嗯嗯嗯
942480	944120	回到岸上之後我們就去吃宵夜
944120	944560	嗯
944560	946040	這個宵夜是我
946040	947240	立志在澎湖
947240	947800	嗯哼
947800	949840	當一個好旅伴的第一個阻礙
949840	950880	第一個關卡
950880	951880	哈哈哈
951880	953120	這麼快
953120	956040	你才落地幾個小時就遇到了
956040	956360	喔
956360	957760	所以前面那個餐盒
957760	958040	餐盒
958040	958600	你沒有抱怨
958600	959120	我沒有抱怨
959120	959600	欸他有先通知你嗎
959600	960480	你沒有覺得他是一個關卡
960480	961160	欸沒有
961160	962200	他沒有通知你
962200	962600	欸
962600	964280	現場把龍蝦換成黑糖糕
964280	966840	我以為黑糖糕只是淺菜你知道嗎
966840	967880	他中間大家
967880	968640	看完差不多
968640	969560	不要打擾我們看煙火
969560	970360	看了差不多之後
970360	971520	欸可以拿餐盒之類的
971520	972160	他真的沒有
972160	972800	真的沒有
972800	974240	哈哈哈
974240	976160	還是煙火太美美到你覺得
976160	977320	其他都不在意了
977320	978280	所以
978280	979680	海鮮菜被黑糖糕這一關
979680	980880	你過去了你沒有抱怨
980880	981440	我沒有抱怨
981440	983000	你沒有在那邊跟那個船長互罵說
983000	985160	哇靠可以這樣子
985160	986520	消費者的權益呢
986520	987240	你不要以為在海上
987240	988000	我不敢跟你翻臉
988000	989160	哈哈哈
989160	989640	這個沒有
989640	990160	沒有沒有
990160	990520	沒有沒有
990520	991040	沒有沒有抱怨
991040	992720	說欸這個海鮮餐盒在哪裡
992720	993560	沒有沒有沒有
993560	995080	喔你跟你老婆就累夠囉
995080	996680	沒有引發在交通船上的蟹多
996680	998040	沒有沒有沒有
998040	1000200	然後就是我們訂了一間酒吧
1000200	1001640	然後就是普通酒吧
1001640	1003320	然後有一些炸物啊什麼之類的
1003320	1004360	喔
1004360	1005880	浪漫浪漫喝個酒這樣
1005880	1006840	對對對對
1006840	1008720	然後我老婆點了一道那個
1008720	1010320	塞子牛腱子肉
1010320	1010840	就是
1010840	1011880	牛腱
1011880	1013440	所以它有一點那個筋有沒有
1013440	1015280	牛腱做塞子牛
1015280	1016280	口香糖
1016280	1017280	哈哈哈
1017280	1018280	是不是有點
1018280	1019520	呵呵呵
1019520	1020880	欸它其實做得不錯
1020880	1021200	嗯
1021200	1023320	欸就是沒有到真的很老
1023320	1023720	喔
1023720	1024680	這樣子
1024680	1026560	但是我在吃的時候呢
1026560	1027360	它那個
1027360	1028960	腱子的筋就卡到我的牙縫裡
1028960	1029560	牙縫裡
1029560	1030640	喔
1030640	1032280	你知道我們是牙齒不整潔的人
1032280	1032640	對
1032640	1033920	有一些A字縫
1033920	1035040	是很難避免的
1035040	1037880	就是牙齒的上面它是夾住的
1037880	1038160	對
1038160	1039320	然後下面是一個縫
1039320	1040000	喔
1040000	1040640	閉卡
1040640	1040800	嘿
1040800	1041240	閉卡
1041240	1041560	嗯
1041560	1043240	而且它用牙線棒是很難清乾淨的
1043240	1045200	我一定要用就是牙線才能好好地清
1045200	1045520	喔
1045520	1047840	它平常在台灣沒事
1047840	1049240	就是我回家就會有
1049240	1050520	就有牙線
1050520	1050800	對
1050800	1052120	在澎湖我人生低不守
1052120	1053440	我要去哪裡找這個牙線呢
1053440	1054280	嗯
1054280	1055120	搞什麼東西啊
1055120	1056640	這個女的不知道我有這個問題嗎
1056640	1058000	竟然還點了牛腱肉
1058000	1059040	是不是專心要搞我啊
1059040	1060240	呵呵呵
1060240	1060720	不行
1060720	1063680	他不能讓這趟旅程充滿了吵架回憶
1063680	1065160	所以整個在酒吧聊天
1065160	1066200	我就一直在舔那個
1066200	1067200	那個那個筋
1068680	1069280	喔
1069280	1070040	我就心不在雲
1070040	1070600	我就在舔那個筋
1070600	1071520	沒有辦法
1071520	1071880	喔
1071880	1072880	你要最後一顆
1072880	1073560	我可以理解
1073560	1074480	沒有辦法
1074480	1075200	是不是很難
1075200	1075720	很難
1075720	1076240	很難
1076240	1076520	嗯
1076520	1076800	喔
1076800	1077440	我的天
1077440	1077880	好
1077880	1080280	回去的路上我就去7-11買了牙線棒
1080280	1080720	嘿嘿嘿
1080720	1082920	但是怎麼清就是清不到那個點
1082920	1083520	哇
1083520	1084200	那我就覺得
1084200	1084840	很痛苦欸
1084840	1085480	很痛苦
1085480	1086280	你到底有沒有在聽
1086280	1087320	你到底在弄什麼
1087320	1088960	我老婆在樓上選電影
1088960	1089200	嗯
1089200	1092080	然後我在那個我們的浴室在那邊一直狂清
1092080	1093240	哈哈哈哈
1093240	1093720	喔
1093720	1094360	不行了
1094360	1095040	瘋掉了
1095040	1095960	什麼玩意
1095960	1096440	瘋掉了
1096440	1096840	為什麼
1096840	1097680	這個男的到底在幹嘛
1097680	1099040	連給牙線都在忙什麼
1099040	1100320	這個男的到底在幹嘛
1100320	1100400	都不懂
1100400	1102200	都不懂現在正浪漫的時候
1102200	1102880	欸
1102880	1104200	洞房花族又在那邊清
1104200	1105960	哈哈哈哈
1105960	1107760	可以理解
1107760	1108520	欸我
1108520	1110280	我可以理解你什麼意思啊
1110280	1113200	欸我是一個出門在外面就是迷路啊
1113200	1115400	曬太陽我都沒有意見的人
1115400	1115680	嗯
1115680	1118360	但是以後會讓我覺得惱火的事情
1118360	1120040	就是吃了什麼東西有菜渣
1120040	1120880	喔卡住
1120880	1121800	卡在牙縫裡面
1121800	1122200	嗯
1122200	1123920	清不下來或是我找不到
1123920	1125320	就是比如說到很荒涼的地方
1125320	1125640	對
1125640	1127160	就找不到7-11買不到牙線
1127160	1127720	嗯
1127720	1128360	的時候
1128360	1128840	嗯
1128840	1130120	就是我真的
1130120	1130200	就是我真的
1130200	1130240	就是我真的
1130240	1130280	就是我真的
1130280	1131280	都是我過不去的怪
1131280	1131800	他會
1131800	1132400	他會
1132400	1134000	我的心魔
1134000	1136960	他會一直翻他那個一眼弄到底的包包十次
1136960	1138080	對我會一直翻我的包包
1138080	1139160	去裡面
1139160	1140800	這個狀況黃衣姐比我嚴重
1140800	1142440	所以她比我更依賴牙線
1142440	1144360	所以我現在開始可以理解她
1144360	1144720	我就說
1144720	1145080	啊幹
1145080	1146520	妳有牙線到底是有多痛苦
