start	end	text
251380	253620	他寫錄影的企劃書
253620	254860	比起我們上班的企劃書
254860	255620	還要認真
255620	257740	他在旁邊冷嘲熱諷
257740	258620	總言之就是這樣
258620	260940	當然玩要更認真才可以啊
260940	261740	你上山之後
261740	264060	什麼東西沒帶到很麻煩
264060	265100	總言之就是這樣
265100	265740	他們就是
266380	267380	粉絲都是在
267380	268860	去錄影這件事情上
268860	269620	然後
269620	270220	啊去了
270220	271220	我還在很開心嘛
271220	273500	我跟友凡就累個半死嘛
273500	274260	回來之後
274260	275140	啊
275140	275940	早報應
278420	279420	早報應啊
279420	281260	沒有我上去之前想說
281260	282060	因為我們出發的時候
282060	283740	台中真的是豔陽高照
283740	284940	非常非常熱
284940	286660	然後因為前天我們在直播嘛
286660	287740	我忙到根本沒有時間
287740	289260	整理我自己的東西
289260	290940	所以我隔天早上就是急急忙忙
290940	292220	就是在某某去上學之後回來
292220	294180	我就把所有東西掃進我的包裡
294180	296180	然後我本來是準備了三套衣服
296380	298020	短袖短袖長袖
298020	299780	但那天實在太熱了
299780	300620	然後思索一下
300620	302140	我覺得我的包包裡面的空間
302140	303740	必須要扣除一件衣服
303740	304540	不然塞不下
304540	306060	我拉鍊拉不起來
306060	307740	然後在最後一刻想說
307740	309540	是能比現在這裡冷多少
309540	311460	想說應該扣個-5吧
311460	313020	咬不起20度
313020	314860	我就把我唯一的長袖拿出來
314860	315940	畢竟離太陽比較近
315940	317060	對
317060	318420	什麼東西
318420	321180	然後在山上直接凍成冰棍
321180	322380	超冷的
322380	324780	因為我們一上山之後隔天
324780	325700	就說有寒流
325700	326260	哦
326380	327300	溫度就降下來
327300	328860	直接驟降10度
328860	329340	總而言之
329340	330940	陳春環他們回來之後
330940	332460	陳春環看起來還好好的
332460	333180	有點累而已
333180	333740	對
333740	334980	因為反而老婆
334980	337700	直接進入一個病入膏肓的狀態
337700	338700	因為看起來有點色發青
338700	340060	因為他本來去之前就有點微感冒
340060	340260	對
340260	341820	我跟他說你真的要去嗎
341820	343060	你確定你真的要去嗎
343060	344420	他說沒有我要去
344420	346060	我這麼久定好跟大家約好了
346060	346380	對
346380	348020	然後信守承諾
348020	348980	一定要去
348980	349900	他前一天還有點
349900	351860	他覺得他自己好像有點夯夯
351860	353500	然後就是去看了感冒藥之後
353500	354740	吃了以後覺得
354740	355700	好像沒事
355700	356340	壓住了
356340	356620	對
356620	357380	然後隔天早上
357380	358420	早上起來也覺得
358420	359700	各方面的感覺都還好
359700	361260	只是喉嚨有點不舒服
361260	362020	他說那沒關係
362020	363260	我全程戴口罩
363260	364860	然後我們吃的東西都分開
364860	365460	然後我們就說好
365460	366460	那我們出發
366460	368420	畢竟定好很久了嘛
368420	371140	回來之後他老婆喉嚨直接爛掉
371140	372820	直接沒有聲音
372820	373140	對
373140	373900	就是失聲了
373900	374780	就沒辦法講話
374780	375180	對
375180	377180	就是連那個聲音發出來都
377180	378460	也不是像那個
378460	380140	就不是像那個殭屍一樣
380140	380500	不是
380500	382380	殭屍就一直
382380	383020	不是這樣
383020	384700	他是連這個聲音都
384700	385220	都沒有
385220	385660	都沒辦法吵
385660	386220	超過三拍
386220	387260	欺若有失
387260	387460	對
387460	389380	他就是空氣的聲音而已
389380	389980	就看起來都
389980	391100	就快不行了
391100	393180	然後整個人準則感變得超低
393180	394140	去哪都是用飄的
394140	395180	比如說禮拜六
395180	395860	中午
395860	397260	就是我媽煮完午餐
397260	398260	然後就放在那邊
398260	399460	然後我大房間晃晃晃
399460	400940	他就一個人飄進來
400940	401380	然後
401380	402060	默默的吃午餐
402060	402900	默默的吃完午餐
402900	403540	所有人在
403540	404820	又飄走
404820	406340	因為他沒辦法講話
406340	407060	然後我覺得
407060	409100	這個喉嚨痛的人
409100	411340	特別沒有禮貌
411340	412500	問你話都不回
412500	413140	對
413140	414020	我關心他
414020	414420	他不回
414420	415180	進來我就
415180	416980	問我有沒有好一點
416980	417580	他就
417580	419020	看了我一眼
419020	420980	我就沒有講話
420980	421900	他有講話
421900	422940	只是他戴著口罩
422940	424020	你沒有發現
424020	425220	他首先戴著口罩
425220	426300	我以為他嘴巴有沒有張開
426300	426860	我不知道
426860	427180	有
427180	428100	他有發出聲音
428100	429540	只是他聽不到
429540	430740	就轉頭去吃飯
430740	431180	對你來說
431180	432620	那誰只是喘氣的聲音
432620	433340	那是
433340	434460	超人類的音波
434460	435180	吃一次之後
435180	435740	我問他說
435740	436060	欸
436060	436460	那個
436460	437420	所以你現在是
437420	438180	還沒有聲音嗎
438180	438380	對
438380	439140	他就
439140	439980	又看了我一眼
439980	442140	他有回你
442140	442380	我就
442380	443580	喔好好好
443580	444500	不打擾你
444500	444740	對
444740	445020	這樣
445020	445140	哎
445140	445180	欸
445180	447660	,難相處
447660	448980	就他完全沒辦法說話
448980	449660	對他沒辦法說話
449660	449860	對
449860	450260	啊你一直
450260	452780	如果一直逼問他一些事情
452780	453540	比如說
453540	454300	要不要去看醫生啊
454300	454900	要不要去看醫生啊
454900	455500	就看醫生啊
455500	456700	看醫生會不會比較好啊
456700	457860	什麼之類
457860	459540	就他只能發兩個音解
459540	460300	他就跟你說
460300	463340	看了
463340	464460	而且他要很用力
464460	465580	才有辦法發出這兩個音解
465580	466220	對對對
466220	467180	最近這幾天跟他講話
467180	467860	我都
467860	468380	問出一些
468380	470260	可以讓他用兩個字回答問題
470260	471460	我說欸今天有沒有比較好啊
471460	474580	沒有
474580	475140	你要不要知曉
475140	475660	因為
475660	477780	不用
477780	478220	就這樣
478220	478500	對
478500	478940	然後
478940	479540	昨天
479540	480420	發生一件事情
480420	481140	就是這個
481140	482700	我覺得優偉凡跟他老婆相處
482700	483460	就有點問題
483460	484300	什麼東西
484300	484860	他不寫
484860	485860	很難找他的麻煩
485860	486540	管理弊事
486540	487020	奇怪
487020	487820	昨天晚上
487820	488260	就是
488260	489260	你說吃晚餐的時候嗎
489260	489580	對啊
489580	490340	我也覺得有點問題
490340	491500	有點問題
491500	493300	就他老婆那時候喉嚨稍微好了一點
493300	493780	對對對
493780	495700	稍微有一點點摩擦的聲音了
495700	497380	昨天那天晚餐吃完之後
497380	499100	然後他老婆就跟優偉凡說
499100	500340	他想要吃
500340	501380	櫻桃跟
501380	502420	金黃色的奇異果
502420	503380	對對對
503380	503500	對
503500	504740	就突然想吃這兩個水果
504740	505100	這樣子
505100	506820	我也不知道他們到底用什麼工具溝通
506820	507620	反正
507620	508940	他傳訊息給我
508940	510340	他傳訊息給你
510340	511460	難怪
511460	513700	難怪我就沒有聽到他說話
513700	515540	然後你們就突然開始爭執
515540	516300	他們開始爭執
516300	516540	對
516540	518060	優偉凡就突然激動說
518060	519100	為什麼你現在
519100	519820	喉嚨這麼痛
519820	520540	你還要吃這個東西
520540	521540	你還要吃這個
521540	522060	吃東西
522060	523060	吃這種亂吃東西
523060	523940	吃這種酸性食物
523940	525060	又刺激到什麼怎麼辦
525060	525700	對
525700	525980	怎麼這樣
525980	527780	然後他老婆可能又有傳訊息給他
527780	529580	就說補充維他命C
529580	531180	聽說要補充維他命C
531180	532580	優偉凡開始
532580	532860	對
532860	534100	從我們角度看來
534100	535140	優偉凡就一直開始
535140	536620	單方面也在炮轟他老婆
536620	537540	莫名其妙的暴躁
537540	538020	對
538020	539460	因為你就沒有在講話
539460	541940	因為我們角度都沒有發現你老婆在回話
541940	543420	我沒有暴躁
543420	544340	我在講道理
544340	545860	你就是在那邊碎念啊
545860	546780	很煩啊
546780	548220	我們看起來就是沒來由
548220	549820	就是他老婆一直被他碎念
549820	550780	本來大家都很安靜
550780	551340	優偉凡突然說
551340	551940	維他命C
551940	553060	為什麼需要
553060	554860	維他命C幹嘛要吃櫻桃跟奇異果
554860	556540	我們後面有那個維他命C錠
556540	557260	你要去泡那個
557260	558500	他說你吃那個才有用
558500	559740	泡泡錠就好了
559740	560540	一定就
560540	562580	一箱奇異果這樣吧
562580	564220	對啊
564220	564940	然後
564940	566100	他頭破
566100	567180	喉嚨痛
567180	567940	沒辦法回嘴
567940	569020	然後他打字又很慢
569020	569900	打字又很慢
569900	572260	我就看他眼神一直在那邊飄忽
572260	573580	閃爍
573580	574500	我就看懂
574500	578260	我說我比優偉凡更善於跟他老婆溝通
578260	580380	你更善於跟不會講話的真物溝通
580380	581580	我就看懂
581580	583380	看得懂的時候我就跟優偉凡說
583380	586260	蘿莉芭說我叫你去買就去買
586260	587300	草屁草
587300	588660	我現在在跟你商量嗎
588660	589860	老娘就要吃啊怎麼樣
589860	590900	對啊
590900	591740	你想吃啊
591740	592580	不是想吃
592580	594420	想吃啊說什麼
594420	595300	優偉凡不去嘛對不對
595300	596980	我就說我幫你去
596980	597820	你要吃什麼
597820	600140	平淘是不是
600140	603820	你就會恐人家夫妻不吵架
603820	604660	就這樣子
604660	607300	然後他老婆就是喉嚨痛
607300	609980	然後一直到前兩天
609980	611580	陳川一開始喉嚨痛
611580	615100	而且我也是直接一個早上起床之後
615100	618180	我要準備叫黃輪夢的時候
618180	619260	就沒聲音了
619260	620100	突然就沒聲音了
620100	620580	對啊
620580	621700	嚇壞我
621700	622540	所以陳川是這樣
622540	624060	他一直到今天早上
624060	626060	都還是講話沒有聲音的狀態
626060	626860	反正今天下午
626860	629620	終於他跟優偉凡他老婆
629620	631820	兩個人相約一起去看醫生
631820	633340	要解決喉嚨痛這個問題
633340	634060	對
634060	635420	然後吃了藥之後
635420	638820	到剛剛才覺得說好像講話有聲音了
638820	640820	對我還打了兩管針
640820	643140	終於可以錄Podcast這樣子
643140	647500	然後今天我們要因應這個冷氣團的來臨
647500	649060	冬天終於要到了
649060	651780	前面大家都會收到Hannah的天氣困擾
651780	652380	是
652380	657500	大家一些讓你舒適過冬的小秘訣
657500	658460	我是這樣想
658460	661020	我們可以從一些極端的案例下去著手
661020	663100	你說我們本人的極端案例嗎
663100	664820	然後我們說明可以抽中抽取一些
664820	669140	因為你自己遇過這種極端的案例的話
669140	671060	你還是好好的活過來
671060	671580	沒死嘛
671580	672380	挺過去
672380	673380	挺過去嘛
673380	674780	一定有些訣竅
674780	676380	一般人都死了
676380	677660	挺過來
677660	679100	一定有些經驗可以分享
679100	679780	好
679780	680540	我最近一次被冷個半死的經驗應該是我的經驗
680540	684140	我最近一次被冷個半死的經驗應該是我讀研究所的時候
684140	687900	就是某一年我們要做一個服務設計的主題是在山林溪上
687900	690020	山林溪就是溪頭再上去
690020	690580	然後那一次
690580	692060	是說服務設計是什麼東西
692060	694460	服務設計就是我們要幫那個遊樂地區
694460	698340	然後設計一個比較完善的一個觀光體驗的感覺
698340	701180	所以我們可能要想一些指標要放在哪裡
701180	705700	然後志工可以提供他們哪一些服務之類的那種感覺
705700	709780	然後我那時候去的時候是大概他們最冷的時候是他們淡季是一月
709780	711220	寒假的時候
711220	712620	然後我要上去住一個月
712620	713180	住一個月
713180	714180	對住一個月
714180	717900	因為就是你要這樣才可以真的接觸到很多很多的那個遊客啊
717900	719460	所以我就在那邊住著就對了
719460	723380	然後那時候他們幫我們安排是住在他們的那個教學中心
723380	725220	就是他們有分小木屋跟飯店
725220	728900	然後我們住在的是比較平價一點的教學中心裡面
728900	729900	然後進去的時候
729900	732780	我上山之前我們老師就跟我說可能會稍微冷一點
732780	733060	對
733060	734740	但是因為我們沒有什麼概念
734740	738740	就想說冷一點的話應該就是比平地稍微再低個五到五度吧
738740	739740	然後我們就帶著比較厚的衣服
739740	739780	然後我們就帶著比較厚的衣服
739780	741660	然後我們就帶著比較厚的雪衣就上去了這樣子
741660	743100	羽絨衣就上去了
743100	744340	然後上去之後
744340	745980	那個冷根本不是我們老師說
745980	747540	我覺得會比較冷一點
747540	749940	但是每天早上起來負三度
749940	750660	會到負的嗎
750660	751420	負三度
751420	752980	他這樣不會下雪嗎
752980	753380	不會
753380	755220	但會結霜
755220	755980	不會下雪
755980	757140	不會不會結霜
757140	758700	是不是水分要夠才會下雪
758700	759500	好像是
759500	761060	所以我們就每天早上起來的時候
761060	765380	那個路面會稍微結一層薄薄的那種冰渣這樣的感覺
765380	767340	所以他在一開始那個結霜的時候
767340	769740	你看到他的時候你不會覺得特別冷
769740	772100	你是會覺得空氣有點乾乾冷冷這樣子
772100	774660	但是在過完一點點那個霜開始融的時候
774660	775940	就超級冷
775940	777100	他會吸熱這樣子
777100	778260	對 超級冷
778260	780180	然後我每天早上就在那個時候
780180	781460	我必須要起床
781460	782660	因為我們在上六年的時候
782660	784980	會必須要跟所有的志工一起吃早飯
784980	787100	所以我們必須要在六點一定要起床
787100	788780	因為七點就沒有早餐了
788780	789860	那我們就在六點的時候
789860	791820	從那個我們住的地方起床
791820	793620	然後那整個被子全部都被
793620	795540	凍到厚厚硬硬的這樣子
795540	796860	然後把它推開來之後
796860	798380	想盡辦法起床之後
798380	799700	我們就要爬下山
799700	802100	去門口那邊的蜘蛛山吃早飯
802100	804740	你說那個冰霜是像
804740	805900	剉冰一樣的東西嗎
805900	806660	有一點像
806660	807860	你用腳去吐它的時候
807860	809460	它會有點像是綿綿冰那樣子
809460	811060	然後屋簷會有一根像鐘乳石那樣嗎
811060	813500	時時不回到鐘乳石啦
813500	816020	但是就是薄薄一層白白的這樣子
816020	818020	因為他們那裡有很多木棧板嘛
818020	819580	所以木棧板上面看起來就有點
819580	821180	霧霧白白的這樣子
821180	822420	對 所以就是在他那時候
822420	825020	我們去吃早餐的時候就會特別冷
825020	826420	對 然後我就要帶著我自己的
826420	828660	那個便當盒爬到山下
828660	829660	的門口的地方
829660	830940	然後吃完早餐的時候
830940	834220	在一邊小心翼翼不要被摔半死
834220	836100	然後一邊扛著那個寒冷
836100	838140	然後爬回我住的地方這樣子
838140	839580	然後在那裡上班
839580	841220	然後那時候上去之前我就想說
841220	842380	哇 山上會比較冷
842380	844380	而且又沒有地方可以買東西
844380	845940	我就準備了很多的那個
845940	848020	三點一刻之類的奶茶包
848020	850180	因為我就是不喜歡喝普通的水嘛
850180	850540	對 對 對
850540	852540	然後我就想說那奶茶包應該夠
852540	854340	那我算一算我要上去住大概
854340	856180	三週 二十一天
856180	859100	我就帶了好像二十五包還是三十包
859100	859620	一天一包是不是
859620	860380	對 對 對
860380	861260	我想說這樣剛剛好
861260	863300	明天早上泡一杯到早餐嘛
863300	865060	萬一我真的起不來去吃早餐
865060	866260	我還可以喝這個
866260	868420	對 然後第一天我就乖乖的去吃早餐
868420	870020	因為志光要跟我介紹環境
870020	871100	我就有起來
871100	872140	然後第二天我就想說
872140	873580	不行了我真的起不來
873580	875860	太早了六點就要起來我真的不行
875860	877620	然後我就睡到就是我們上班時間
877620	879340	大概八點的時候
879340	880860	然後我就走進我的辦公室
880860	883220	哇 那個辦公室也超級冷
883220	884540	也沒有暖氣
884540	886980	就是可能大家就是習慣大自然的感覺
886980	888500	所以就沒有這種東西
888500	889300	然後就開始打字
889620	892100	就說我有帶我的奶茶包
892100	894620	我可以去拿一個熱熱的奶茶來喝
894620	895900	對 舒緩一下
895900	896940	我就泡了一杯奶茶
896940	898980	因為山上所以唯一熱的東西
898980	900500	就是我的熱水
900500	901660	然後我就馬克杯
901660	903380	然後裝了熱水跟奶茶包
903380	905020	然後因為太冷了
905020	906900	我大概五分鐘我就把我那一杯喝掉
906900	908420	因為它要冷掉了
908420	909780	對 我就趕快把它喝掉
909780	910820	然後喝掉之後過一下之後
910820	911580	我想說不行不行
911580	912380	好冷啊好冷
912380	913900	為什麼沒有帶暖暖包
913900	916180	我就想說那我再去裝一杯
916180	917380	然後熱水喝了兩口之後
917380	918100	我說不行欸
918100	919620	熱水我真的是沒有辦法救口
919620	921580	我又再拿了一包
921580	922420	然後我再
922420	924380	妳說沒有辦法救口不是太燙是不是
924380	925780	沒有味道
925780	926620	沒有辦法救口
926620	928020	真的我沒有辦法
928020	930500	然後我就又拿了一包我的奶茶包
930500	931780	但是因為它很快又會冷掉
931780	933420	所以我又要趕快把它喝完
933420	935420	然後我那一整天到我下班的時候
935420	937820	我的25包奶茶包就只剩下5包
937820	938380	蛤
938380	939660	妳已經喝了20杯
939660	941540	因為很冷啊
941540	944220	我必須一直一直喝水
944220	945500	妳去山上工作
945500	947220	然後被冷到得糖尿病
947220	948220	是三小
948220	949060	我是真的
949620	951260	就真的太冷了
951260	953020	我唯一的熱的東西就只有那個水
953020	953860	妳什麼戒菸啊
953860	954740	再一根
954740	955340	我再抽一根
955340	956340	我再抽一根就
957700	958460	誇張了
958460	960460	我這一天到下班的時間
960460	962180	我就只剩下5包了
962180	962980	哇哪有死了
962980	963740	隔天就要死了
963740	965340	我隔天就要死掉了啊
965340	968100	然後隔天早上我就蹭蹭兜兜的
968100	969700	把我剩下5包
969700	971540	已經我已經盡量了
971540	972500	就是拖得很慢了
972500	974380	對要分配要分配
974380	976700	原本是5天好不好
976700	978780	還沒有知道跟那個生存都會這樣
978780	979460	對啊
979620	981140	因為那個一開始很多物資
981140	981620	對啊
981620	983340	因為物資還收集回來很多物資
983340	984340	然後你壓力很大
984340	984860	對啊
984860	985740	所以就一直狂吃
985740	986740	感覺暴飲暴食
986740	987500	對啊
987500	989780	等到剩最後一罐罐頭就完了
989780	991060	完了
991060	992980	然後就每天只能吃一湯匙
992980	993580	對
993580	994700	然後我就開始奶茶
994700	996460	我就喝到三分之二的時候
996460	997820	我就去加熱水
997820	998980	然後再喝到一半的時候
998980	1000100	我就去加熱水
1000100	1002340	妳第一天就像那個
1002340	1003420	被丟在火星那個人一樣
1003420	1005140	我那時候很多奶茶包
1005140	1007460	每一個奶茶包上面要寫一包日期啊
1007460	1008780	要馬克筆寫日期
1008780	1009620	喔有道理嗎
1009620	1012020	我應該要及早做分配
1012020	1013580	但反正我就是那五包
1013580	1015060	我還是小心疑喝
1015060	1016700	到第三天
1016700	1018140	我真的一包都沒有了
1018140	1019020	哇
1019020	1020180	我真的沒辦法
1020180	1021340	我就只能一直開始
1021340	1023300	就是瘋狂的去裝熱水
1023300	1025580	然後喝到第四天的時候
1025580	1026980	喔還是可以喝水的嗎
1026980	1027780	沒東西喝了
1027780	1028420	他沒得水
1028420	1029140	我沒辦法了
1029140	1031820	我還甚至跟大哥要一些綠茶包來
1031820	1033940	然後把大哥的綠茶包也都喝完了
1033940	1035140	就真的都沒有了
1035140	1036380	整個辦公室都沒有東西
1036380	1037460	我就只能喝水
1037460	1039460	然後到我記得第一個週末
1039460	1042340	我準備要那個就是放個小假
1042340	1044260	下山一趟回家一下
1044260	1046020	對因為剛好是我生日還是什麼吧
1046020	1048100	我就說我要回家一趟這樣子
1048100	1049460	然後我準備要回家的時候
1049460	1050700	我那天早上
1050700	1052100	我就尿尿尿不出來
1052100	1053260	蛤
1053260	1054060	尿尿尿不出來
1054060	1055060	對我就突然覺得
1055060	1055940	尿尿尿不太出來
1055940	1057380	但我很想上廁所
1057380	1058980	然後我就尿尿尿不出來
1058980	1062060	然後我那幾天那個禮拜
1062060	1063820	我都沒事的話
1063820	1065620	我都盡量不要去尿尿
1065620	1068420	因為我們的廁所是蹲室的
1068420	1069300	所以我只好
1069460	1070420	你懂那感覺
1070420	1071420	這太冷了
1071420	1072260	你只要一脫褲子
1072260	1072900	你就會覺得
1072900	1074180	哇那個雞皮疙瘩
1074180	1075300	冬天要上廁所確實是
1075300	1077180	很痛苦
1077180	1079140	你又沒有辦法穿著褲子上廁所
1079140	1081100	但是你喝超多水的不是嗎
1081100	1082780	對所以我就會就是在那原地
1082780	1083580	扭那扭那扭
1083580	1086020	然後我真的就沒辦法笑
1086020	1088620	扭到我同事問我說你幹嘛
1088620	1089860	就是我同事會在我旁邊說
1089860	1090420	你幹嘛
1090420	1091940	你是不是想上廁所
1091940	1093340	我就像幼稚園小孩你知道嗎
1093340	1094540	我同事會一直問我說
1094540	1096660	你是不是想上廁所
1096660	1098740	然後就是他就是會一直提醒我
1098740	1099980	去上廁所
1099980	1102780	然後到第一個禮拜回去的時候
1102780	1104860	我那天早上就尿不出來
1104860	1106300	然後我想說
1106300	1109500	然後因為我之前有曾經得過尿道炎
1109500	1112020	我想說有一點像這個狀況
1112020	1114180	我想說哇還是我喝太多糖
1114180	1116700	我現在潔淨
1116700	1118820	糖潔淨三小
1118820	1121140	就是你腦子一直在跑一些跑馬燈
1121140	1121820	我想說完蛋
1121820	1124660	萬一我在山頂上發高燒怎麼辦
1124660	1126660	就是尿道炎發高燒怎麼辦
1126660	1127820	我就很害怕
1127820	1128620	然後就尿不出來
1128620	1130420	然後就硬擠還是擠不出來嗎
1130420	1131620	尿道炎就是會這樣
1131620	1133420	你就是想尿尿的時候尿不出來
1133420	1135220	不想尿尿的時候一直跑廁所
1135220	1137020	然後最後我就去排隊坐車
1137020	1137820	尿道炎是這樣
1137820	1139380	不是老的才會這樣
1139380	1140780	好像女生比較容易尿道炎
1140780	1141940	對對對
1141940	1144620	然後我最後就去排車子
1144620	1145540	準備要上車的時候
1145540	1147460	因為我們之後好像很少車
1147460	1148660	然後我就上車
1148660	1149420	然後上完車之後
1149420	1151260	我就扣扣扣扣了三個半小時
1151260	1152740	我又要憋尿你知道嗎
1152740	1154340	三個半小時我又要憋著
1154340	1155100	對然後憋著
1155100	1156780	然後就到山底下之後
1156780	1158460	我回家第一件事我就是去
1158460	1159460	醫院掛號
1159460	1160260	哇你直接去醫院掛號
1160260	1160700	我直接去醫院掛號
1160700	1162980	你太有自覺了
1162980	1164940	這個病識感太足了
1164940	1166140	因為我太常生病了
1166140	1167420	那時候研究所的時候
1167420	1167980	然後醫生就說
1167980	1168900	哇
1168900	1170820	你又怎麼把自己搞成這樣
1170820	1173140	他說你現在尿道炎很嚴重
1173140	1175420	你尿尿尿不出來很嚴重
1175420	1176340	然後他就說
1176340	1177820	你這個什麼什麼尿道
1177820	1179940	什麼僵直什麼什麼症的
1179940	1181900	然後他就說開了一大堆藥給我
1181900	1183100	然後我整個回家
1183100	1184660	本來是要回去開心的度過
1184660	1186980	我的愉悅的生日週
1186980	1188300	欸我都在跑廁所
1188460	1191020	整整週末我都在跑廁所
1191020	1192420	然後還好他開給我的藥
1192420	1194180	就是我跟他說我要去山上
1194180	1196540	所以他就有多開一個禮拜藥給我
1196540	1197820	然後這次要上山的時候
1197820	1198820	我媽就說
1198820	1202260	你不准給我帶任何的奶茶包上山
1202260	1203420	他什麼都不讓我帶
1203420	1205300	應該帶一些紙尿褲這樣
1207300	1210620	他就只給我一個加大的保溫瓶
1210620	1211460	他就說
1211460	1214700	你就慢慢喝這個加大的保溫瓶
1214700	1215860	然後上山
1215860	1216740	然後我記得我上山
1216740	1218420	還吃藥吃了三五天吧
1218460	1220900	然後才開始就是比較順暢
