start	end	text
925120	926400	日曆紙蓋滿那個九宮格
926660	927420	然後叫我開始寫
929460	930500	我們是這種半路出家的
930740	931520	出法練鋼琴的
931780	932800	照理說你的故事
933060	934080	不是就是你小時候用
934580	935100	很窮
935360	936380	然後你就只能用這個去寫
936640	938180	成為出法大家
939200	939700	沒有
939960	942780	我開始練塗鴉都不會塗出去那格子喔
943040	944320	然後就讀設計系了
945600	946880	我就是寫那個楷書嘛
947140	947900	一開始就寫楷書
948160	949180	你如果要自漂亮的話
949700	950460	目標是自漂亮
950720	951740	就叫你學楷書
952260	953280	然後楷書寫一寫就很
954040	954820	楷書很悶你知道嗎
955120	956900	楷書是一個全世界最悶的字體
957160	958700	就是你每一筆都要起筆收筆
958960	959980	你覺得自己像第一男人一樣
960240	962020	就每一個字都要寫超久
962280	963820	就是會寫到你會開始碎念
964080	964580	你知道嗎
964840	965620	你就會碎念說
965860	966640	幾點
966900	967400	啊
967660	968180	哪點
968420	969700	就會一直碎念
969960	970480	然後就很無聊
970740	971760	學著就沒興趣
972260	974580	沒興趣之後我就是有時候上書法課我就會撬課
975340	975860	跟我弟一起
976360	976880	去用那個
977140	979940	出法班對面的我的國小同學家裡打電動
983280	984820	你怎麼從小他都在撬課
985120	986660	不能撬課當然不能撬課啊
986900	987680	但是就撬課啊
988700	989460	你好叛逆喔
989720	991780	很叛逆啊就偷偷的這樣子
992020	992800	還不能我自己去
993060	994080	把我弟一起拉去
994340	995360	兩個一起撬課
995860	996380	這樣子
996640	998420	撬久了之後被抓個一兩次
998680	1000220	我們那個書法老師就覺得說
1000740	1001500	不行這樣下去不行
1001760	1003040	要勾起他的這個
1003540	1005080	學習的慾望
1005340	1006880	所以他就換了不同的字體給我們寫
1007140	1008660	你知道嗎就是原本只是楷書嘛
1008920	1010460	所以你跟你弟都一起上喔
1010720	1011220	對啊後來一起上
1011480	1014300	好可憐明明就是你日寵為什麼他還要去上課
1015620	1018180	我們老師說你要不要寫寫看行書或是隸書的字體
1018960	1020240	後來我就去學隸書的字
1020740	1021780	就跟楷書字不一樣了
1022020	1024580	我在學楷書寫了兩三年的時間
1024840	1026900	你也是滿撐得住的
1027140	1029460	我媽就是那種硬硬要上到底的樣子
1029700	1030740	壓到我底下
1030980	1033040	覺得已經投資了你就給我學到了
1034060	1036360	我到後來我那間書法教室
1036880	1037380	學
1037640	1038660	最久最久的一個人
1038920	1042000	通常都是上到國中課業壓力開始大
1042260	1043280	就會停下來
1043540	1044300	我一直上到
1044300	1045320	上高中
1045840	1046340	你還
1046600	1047880	高中你還在上書法課
1048140	1049160	我一直上到高一
1049420	1050440	差不多高一一點點之後
1050700	1052240	你還沒有成為書法大家真的是
1052500	1053000	真的是太忙
1053260	1055560	真的是那個資料沒有很好
1055820	1057620	一個禮拜零一次而已
1057860	1058900	後來就學寫隸書嘛
1059660	1060940	那幾年啊小二小三
1061200	1063760	也參加學很多學校的那個書法比賽幹嘛的
1064020	1065300	從來就沒有我的名次過
1065540	1067080	最厲害好像拿到佳作吧
1067860	1069900	為什麼他們是三歲開始學
1070160	1072980	楷書的辨識度就很高你知道嗎大家都知道楷書怎麼樣好看
1073220	1073740	嗯
1073740	1075020	就只拿到佳作
1075540	1077580	自從我開始寫隸書之後
1077840	1078860	我去比賽都用隸書嘛
1079120	1080400	我就沒拿過第二名
1080900	1082180	所有的書法比賽
1082440	1083460	你都是第一名嗎
1083720	1085260	我還以為你要說你就
1085520	1086800	從大概
1087060	1088580	從大概小五開始
1089100	1090120	從我開始寫隸書開始
1090900	1091920	一直到高一
1092180	1093460	他鋪陳這麼久就是要
1093700	1095500	意思就是說他教一招
1095760	1096780	爵士武功
1097040	1101380	你在那種學校的書法比賽裡面
1101640	1102420	你只要寫
1102660	1103700	鶴立機曲
1104000	1105020	飛楷書的字體
1105280	1107580	就是碾壓式的聲力
1107840	1108860	全江湖都是
1109120	1110400	全真劍法就只有你
1110900	1111680	讀孤九劍
1111940	1112700	讀孤九劍
1113980	1114740	不知道怎麼書
1115000	1118340	我最誇張高一的時候
1118580	1120640	就是那高一的時候一開始高一剛進去
1120900	1121660	就有那個什麼
1121920	1122940	什麼校內書法比賽
1123460	1123960	大家都不認識
1124220	1126020	然後老師問說有沒有人有書法經驗的
1126260	1127300	我舉手說
1127800	1128580	我有這樣子
1128820	1130360	然後說那你就去比那個書法
1130620	1131380	比賽這樣子
1131640	1132920	然後直到比賽的當天
1133180	1133700	嗯
1134000	1135280	中午的時候廣播
1135540	1138340	就說參加書法比賽的請到哪一間教室集合這樣子
1138600	1139380	然後我才發現
1139620	1141420	今天要比書法比賽
1141680	1143220	你真的是
1143460	1143980	什麼沒有我
1144240	1144740	比也沒有
1145000	1145780	墨汁也沒有
1146020	1147560	你今天也不記得要錄Podcast啊
1147820	1148840	你全身都這樣
1149100	1149860	我什麼都不知道
1150120	1150640	我就去了
1150900	1151920	你怎麼比
1152180	1153700	去了之後我什麼東西都沒有嘛
1153960	1154740	我到了之後因為
1155240	1156260	有一些很認真的嘛
1156520	1158580	就是那種看起來就文字彬彬的那種
1159080	1160880	寫了一輩子書法那種的
1161140	1162420	書法士加兒子
1162660	1163440	還有氣質那種
1163740	1165280	可能女生他就很有氣質
1166300	1167580	文學少女的感覺
1167840	1169620	他有的會帶那個書法般的包包來啊
1169880	1171420	他不會只有一隻毛筆
1171680	1173720	他就一大票的毛筆
1173980	1175000	所以我最不擔心就是毛筆
1175260	1177300	我就先跟他說能不能跟他借一隻毛筆
1177560	1178080	他沒有在用的筆
1178340	1178840	對
1179100	1179620	然後我就
1179860	1180640	接了一隻他的毛筆
1181140	1182680	再來墨汁啊都有嘛
1182940	1183460	這個沒有問題
1183700	1184480	去倒一點就好
1184740	1185500	但是我沒有那個
1185760	1187540	裝墨汁那個東西
1187800	1189600	所以我去外面的那個正回收箱
1190100	1191140	找了一個那個
1191380	1192160	清新的那種
1192420	1193700	保麗肉杯
1194000	1195780	你很不尊重這個比賽
1196040	1197580	不是
1197840	1199380	清新的保育籠杯找辦法
1200140	1201160	不用工具
1201420	1202700	徒手把它
1202960	1205000	扯開變成一個小杯子
1205260	1205780	對
1206020	1207560	塑膠杯我沒有剪刀可以剪
1207820	1210380	所有人都拿了自己那個幫派傳出來的劍
1210640	1212180	他一個人拿樹枝去比賽
1212420	1213700	大家在那邊寫書法士我在那邊
1213960	1214740	撥那個清新的杯子
1214980	1217040	他們不知道他拿的那個是打狗棒
1217300	1218320	打狗棒
1218580	1220620	我把它撥成一個那個墨汁的雁台
1220880	1222420	然後就借著墨汁這樣子
1222660	1223440	然後我就就寫
1224000	1225780	寫完之後就教了嘛
1226040	1227060	後來我有一次
1227320	1228100	不知道什麼貝克
1228340	1229380	我好像什麼誰的助教吧
1229620	1230400	反正我就
1230660	1232180	到那個導師辦公室去
1232440	1233220	我親眼
1233720	1234500	目睹到
1234740	1235520	國文老師們
1235780	1236540	憑這個
1236800	1238340	書法比賽的過程
1238580	1239620	然後就是一疊書法比賽
1239860	1241660	然後在那個辦公室的地上
1241920	1242940	桌子放到旁邊就一堆
1243200	1244740	天啊那是洪七公而已
1244980	1246520	就都放在地上
1246780	1248580	我路過我旁邊經過而已
1248820	1249600	就全部排在地上
1250620	1251140	我就是那
1251380	1252160	全部的楷書面
1252420	1253180	我一張隸書
1253740	1254760	我就直接被拿去
1255020	1255780	第一名的位置
1257320	1258100	看都不用看
1258860	1259620	不是這個
1259880	1261160	是這樣子嗎
1261420	1262700	這犯規吧
1262960	1263720	在外掛吧
1263980	1265260	大家在兩個人三角就你一個人在
1265520	1267060	實現100米
1267300	1268340	我真的是親眼睛看到
1268840	1269360	然後我就
1269620	1270380	傾銷一聲
1271400	1272180	回合一休
1272420	1273460	太過分了吧
1273700	1275760	你有規定說只能用楷書之類的嗎
1276020	1277300	通常不會規定
1277540	1279340	這個就是藝術形式的展現啊
1279860	1281900	我用牙籤去寫也可以啊
1282160	1282660	就這個道理
1283740	1284260	喔喔喔喔
1284500	1285020	好啦不錯啦
1286820	1288340	不錯啦可以寫寫看別人的書法
1288600	1289380	我們今天到底要聊什麼
1290400	1291680	認識新同學啦
1291940	1292440	認識新朋友
1292700	1294240	為什麼會講寫書法啊
1295000	1297560	我幫我哥寫字帖啦
1298340	1299860	為什麼要寫作文
1300380	1301140	寫作文
1301400	1302940	對啦我們講說扯好遠
1305760	1306520	我們在討論說
1306780	1307800	國小做人這件事情
1308060	1310360	到底有沒有我們當初想的這麼簡單
1311140	1312920	我記得都是周末回家寫
1312920	1316500	寫都要寫兩天然後媽媽還要坐在旁邊陪你寫才寫得出來啊
1317780	1318300	要吧
1318560	1322140	那個是為什麼是因為真的想不到寫什麼還是太認真太嚴肅了
1322640	1323420	我覺得是
1323680	1325200	怕寫錯或寫得不好
1325720	1327520	因為是沒有正確答案的事情
1327760	1331360	對對對所以你就不知道怎麼下筆不知道怎麼結束它
1331600	1333920	腦子裡面文字來不及組織
1334160	1337760	但是已經過了這麼久的時間了我沒知道說我們這個
1338260	1341340	我們當初寫的作文就如同我們的podcast一樣
1341600	1342880	並沒有想要留下來
1343180	1344460	所以
1344720	1346240	所以應該還是可以
1346500	1347020	沒那麼難
1347280	1348300	好好好
1348560	1349320	快快快
1349580	1350600	用我先用我先
1350860	1351620	每次都用我先
1351880	1352640	新朋友新朋友
1353920	1355460	因為我轉過太多學校了
1355720	1357520	所以我反而沒有特別印象說我
1357760	1359300	怎麼認識新朋友的
1359560	1360580	因為我一開始
1360840	1363400	就轉第一個學校進去的時候當然就有點羞澀嘛
1363660	1366480	就是進去的時候不敢跟大家打招呼什麼的
1366720	1369280	你一直轉學到最後你已經是認識新朋友大師了
1369540	1371340	對我卻變成一個自視的一套
1371600	1372620	我就
1372920	1376760	我就有點不太有印象說我剛開始認識他們是什麼步驟
1377020	1378040	哪一套啊這怎麼樣
1378300	1380600	我走進去之後我就會先觀察一下
1380860	1381880	班上的團體
1382140	1382900	你知道嗎
1383160	1386240	班上都一定會有形成一些各自的小團體嘛
1386480	1387000	然後你
1387260	1389040	第一節下課就看得出來
1389300	1391100	哪一個團哪一個團是在一起的
1391360	1393920	然後你也可以看出那一團光不一樣
1394420	1395200	光不一樣
1395440	1398260	就是你會很明顯找到你們班的核心團
1398780	1400560	就是popular那一團
1400820	1401600	對對對
1401840	1402880	這差不多是我轉到第三段
1403180	1407780	的學校我就可以很明顯的感覺到因為經過了可怕的桃園學校洗禮
1408040	1410860	對對對我就很明顯可以感受到那個光不一樣
1411120	1413680	對然後我一開始就會先稍微觀察一下
1413920	1414440	就是
1415200	1417260	誰是班上比較核心的人
1417520	1420320	然後可能看起來好像功課不錯的那些人
1420580	1422120	通常會是那個group
1422380	1423660	那個頭頭然後呢
1423920	1428520	然後我就會下課的時候我就走過去我會先去接近女生團
1428780	1430560	先走過去問他說
