start	end	text
219980	221320	胡扯 就是胡扯
221320	222120	對 就是找
222120	223280	就是胡扯
223280	224720	而且你知道我們的Podcast
224720	226520	有很多情侶一起收聽
226520	227180	你知道嗎
227180	228320	所以他們等一下收聽的時候
228320	231860	就會被迫跟著我們一起進行這件事情
231860	233420	你就可以趕快問你身邊那個
233420	234820	平常不想參與那個人
234820	236360	我覺得條件很明顯了
236360	237160	對 很明顯
237160	238100	我都講成這樣了
238100	238700	手機滑走了
238700	239500	滑著
239500	240800	這東西就會突然跳出來
240800	242700	不會跳出在你的手機上
242700	244200	會在他的手機裡面
244200	245180	Facebook或等等
245180	246340	社群媒體裡面突然跳出來
246340	247200	就會突然出現
247200	248240	他就會找你
248240	248820	你覺得什麼
248820	250240	心理測驗
250240	251920	沒錯
251920	253180	是不是
253180	253820	是不是胡扯
253820	256860	胡扯
256860	257620	你真的超棒的
257620	259260	我幫他講出一些會得罪人的項目
259260	261260	比如說開始算塔羅牌之類的
261260	262920	沒有
262920	263360	沒有那麼
263360	264300	也沒有那麼實在
264300	266700	那個是玄學在科學好不好
266700	268700	所有有理論背景在後面的
268700	269940	我都支持
269940	271840	心理測驗應該也有吧
271840	275440	心理測驗有什麼理論背景
275440	276700	就像背著猴子過後
276700	278380	有什麼理論背景
278380	279940	有一些複雜的
279940	282440	你背猴子你不愛我
282440	284580	你不要吵
284580	285180	你不要那麼狠
285180	286520	問題就在這個
286520	287220	我的性格
287220	288920	我是我面對世界的態度
288920	290780	不會因為我前天看了Discovery
290780	293620	然後一集特別關於河馬的一個節目
293620	295900	不會因為你對動物的喜好
295900	296820	而有所改變
296820	298500	我最近對河馬特別有感覺
298700	300200	而改變我的性格
300200	300940	不會這樣子
300940	303140	你沒有試試看你就不知道
303140	306700	然後突然就是要你做一個很可怕的決定
306700	308240	就是說這個世界要被淹沒
308240	309880	你現在只能帶三種動物上船
309880	310380	為什麼
310380	311080	為什麼是動物
311080	311720	為什麼是動物
311720	312420	為什麼要帶動物上船
312420	313420	為什麼是這幾種
313420	314620	為什麼是這幾種
314620	315080	對啊
315080	317920	突然要你帶猴子跟蛇跟馬去上船
317920	319520	所以你告訴我船多大
319520	320380	如果船很小
320380	320960	我帶馬上船
320960	322160	最討厭你們這種
322160	324200	做事情要叫真的人
324200	325700	煩死了
325700	326460	之類的
326460	328160	就是開放你的心情
328160	328560	而且
328700	331700	兩個土象星座的人完全沒辦法做這件事啊
331700	332200	蛤
332200	334740	這些選項裡面從來沒有出現昆蟲
334740	335940	喔 從來沒有出現昆蟲
335940	337580	黃昆蟲死絕對沒有關係
337580	339280	只有捕蕊
339280	341820	昆蟲可能有他們自己的體系的心理測驗
341820	342840	或是魚類呢
342840	343280	對啊
343280	344580	也很少有魚類
344580	345580	因為通常要過河
349160	351520	通常要過河
351520	352960	Anyway
352960	354160	就是我那天呢
354160	356200	我看到流氓的影片
356200	358060	對 他就是分享了幾個
358060	358700	就是他自己覺得
358700	359400	很有趣
359400	360260	或是很準
360260	362040	或是很適合在就是交友
362040	363880	新交友圈裡面的一個
363880	366340	打開話題的一些心理測驗
366340	367740	然後我自己覺得非常有趣
367740	369820	但我幾次三番想要詢問你
369820	371380	你都用一些很屁的說
371380	373140	我要去大便之類的打斷我
373140	374780	不是
374780	376320	你就不想參加啊
376320	377180	首先
377180	377660	首先
377660	378560	人有三級
378560	380460	然後
380460	382260	大便一定排在所有事情的前面
382260	383120	這是首先
383120	383800	然後
383800	384660	再來就是
384660	386160	不是我們全辦公室都女生欸
386160	388060	大家都非常的性質高昂
388060	388920	就你一個人在那邊
388920	389600	喔 無聊死了
389600	390820	沒有喔 我之後還是有做完
390820	393440	猴子破頭就是那一集
393440	395700	好 反正我就上網查了一些什麼
395700	397500	人家說什麼日本很紅啊
397500	398940	什麼韓國很紅啊
398940	399800	超準
399800	400780	對 超精準
400780	402640	嚇死你什麼之類的
402640	404080	看完冒冷汗什麼之類的
404080	405480	好 這一類
405480	407980	我決定先來一個
407980	408340	怎麼辦
408340	409940	我第一個準備就是動物體欸
409940	410820	我絕對會被恥笑
410820	412320	絕對是八成動物體
412320	413320	你竟然
413320	415280	你竟然有找到沒有動物體的喔
415280	416520	有啊 有沒有動物體的啊
416520	417060	真的假的 好罕見喔
417060	418060	但很多位人信了喔 但很多位人信了喔
418060	419360	但很多位人信了喔
419360	421060	心理測驗界現在這麼創新了嗎
421060	423460	有 有很多什麼生活習慣類的啊
423460	425360	對 東西都誰在寫啊
425360	426840	欸 我不知道欸 都誰在寫
426840	428840	他是不是都把一些不同的東西換過來
428840	430240	就像是我這種人
430240	432200	像你自己的
432200	434780	就是在發那個粉磚什麼之類的
434780	437480	就不知道發什麼就隨便寫一個
437480	438880	寫過的 然後不想跟別人一樣
438880	439840	小改一下
439840	441580	然後改著改著就出現完全不一樣的
441580	443820	在森林裡就把他改成去沙漠裡這樣
443820	445160	喔
445160	445560	有道理
445560	447360	對 然後動物就把他改成昆蟲
447360	448060	喔 可以可以可以
448060	449300	好 反正第一題就是
449300	451560	我們要來簡單的測驗一下
451560	453060	這個測驗叫做
453060	454460	這個測驗叫做斷捨離測驗
454460	456460	他就說讓我們潛意識告訴你說
456460	460740	你心理中想要跟不想要的東西這樣
460740	462280	我心理中想要跟不想要的東西
462280	462900	對對對
462900	465780	好靠這網路上的心理測驗來告訴我
465780	467280	他就說其實你不知道
467280	467920	我不知道
467920	468820	我不知道我到底想要什麼
468820	470980	你不知道你真正就在意的是什麼東西
470980	472880	喔 讓潛意識告訴你
472880	474520	對 對 對 不要吵
474520	475120	欸 怎麼辦
475120	476680	有幾個選項
476680	477860	如果要選說
477860	478060	啊
478060	479260	在意或不在意的東西
479260	480060	通常就是四五個選項
480060	481360	應該有一百八十幾個選項吧
481360	482200	沒有
482200	483400	他會分成大類啊
483400	485500	就跟星座只分十二項一樣
485500	486100	大類喔
486100	487200	對 他會分成大類
487200	488440	十一柱形這樣
488440	489580	四類這種大類
489580	490900	之類的 之類的
490900	491740	好 好
491740	492080	欸 怎麼辦
492080	493100	所以我一次要拋棄
493100	494380	我就要拋棄一大類
494380	495340	對 對 一大類
495340	495880	一群
495880	497280	哇 對 對
497280	497880	怎麼辦啦
497880	500080	第一題就被我們剛剛隨便亂講蒙縱欸
500080	501120	猴子好了 我選猴子
501120	502420	蛤 蛤咩咩
502420	503480	真的有猴子
503480	505620	你不要講
505620	506860	他說Q
506860	507380	嗯
507380	507860	當你一個人
507860	509400	在沙漠行走時
509400	510960	沙漠
510960	511460	我就說
511460	512900	他剛剛說了 他剛剛說了
512900	514960	他要綠洲講過了啊
514960	516100	要換沙漠
516100	518200	發現水跟食物快要不夠了
518200	519340	嗯 食物快要不夠了
519340	519900	對
519900	522240	你身邊呢有五種動物
522240	522980	啊 五種
522980	523540	對 五種動物
523540	524640	你水跟食物都快要不夠
524640	526420	你還留著五種
526420	527380	我是幹嘛 我是怎樣
527380	527680	我是
527680	529280	現在不是要丟了嗎
529280	530280	我帶領一個
530280	531760	你是馬戲團團長
531760	532660	喔 然後我就要
532660	534060	我要空化沙漠
534060	535520	去某個地方表演
535520	537060	然後火車壞掉
537060	537660	之類的
537660	538620	喔 合理喔
538620	539900	我害我在沙漠地下漢堡
539900	542300	然後帶著某個動物園
542300	543300	革命
543300	544700	逃出來
544700	545760	發現是一望無際的沙漠
545760	546800	喔 你是一隻企鵝
546800	547900	喔 之類的
547900	549640	我是一隻企鵝
549640	551500	馬殺家家伍是不是
551500	552000	好
552000	552500	他就說
552500	554140	但反正你食物跟水有限嘛
554140	554640	好好好
554640	555640	你會依序喔
555640	556440	請依序
556440	558280	就是排序你放棄他們的順序
558280	559580	要排順序
559580	560780	對 要排順序
560780	561960	放棄他們的順序
561960	562320	對 放棄他們的順序
562320	562980	太慘了吧
562980	563880	太殘酷了吧
563880	564680	太殘酷
564680	565260	他就
565260	566560	他在沙漠中變成乾屍
566560	567560	像那個羊
567560	569400	一樣變成那個骷髏欸
569400	572540	你就想像你在拍少年拍啊
572540	573700	是一樣的感覺啊
573700	575200	沒有啊 少年拍得很單純啊
575200	576100	他就是跟老虎在一起
576100	577400	他跟他相依為命啊
577400	578180	對啊
578180	579700	又怕又相依為命這樣啊
579700	581080	太殘酷了吧
581080	582180	就是心理測驗就是這樣
582180	583180	是18禁嗎
583180	583620	這一集
583620	584920	我這一集要打18禁嗎
584920	587040	沒有
587040	588820	你要殘酷才能直面內心
588820	590260	真正的渴望啊
590260	590880	喔
590880	591420	是吧
591420	592160	真的 畢竟我超神氣的
592160	594220	你到底要好好把題目講完
594220	595260	沒講沒講
595260	596900	你講嘛 你講啊
596900	598060	在你講完之前我都不吐槽
598060	599740	我發誓
599740	600760	雖然我很想講
600760	601900	我會忍住 我會忍住
601900	603040	怎麼可能忍住
603040	604440	現在有超多人在聽到
604440	605500	一直很想知道題目
605500	607040	好像想要作答好不好
607040	607800	你快講 你快講
607800	608780	我好想知道 快講
608780	609540	好來囉
609540	610580	有五種動物
610580	615540	是馬 綿羊 獅子 牛跟猴子
615540	617140	真的有猴子
617140	618320	再說一次啊
618320	621780	馬 綿羊 獅子 牛跟猴子
621780	623620	好 請你依序排
623620	625260	你要放棄他們的先後損失
625260	626520	依序排
626520	627900	從先開始嗎
627900	629740	從最先開始丟的開始
629740	631140	最先開始丟
631140	632200	我先講
632200	633500	我很清楚
633500	636100	我首先會先丟掉綿羊
636100	636800	是綿羊吧
636800	637300	對
637300	638100	為什麼
638100	639580	在沙漠裡面
639580	641180	牠有很多毛
641180	642640	牠會很熱
642640	644920	就算我不拋棄牠 牠也會拒絕
644920	647020	牠絕對活不下來
647020	647720	再來
647720	649180	第二個拋棄就是獅子
649180	649820	獅子
649820	651880	獅子跟羊一樣的道理
651880	653420	牠有中毛
653420	654960	牠也很熱
654960	656120	牠也活不下去
656120	656900	牠撐不了的
656900	658000	可是獅子本來就是在草原
658000	658840	本來就很熱
658840	660400	很沙漠
660400	661300	真的嗎 有這麼熱嗎
661300	662560	獅子在草原
662560	665740	草原是沒有足夠的水源跟綠蔭
665740	667200	感覺嘛 有啦
667200	667940	綠蔭就對了
667940	669880	你是以毛量來分就對了
669880	670640	那你應該把你
670640	672440	下一個就應該把你自己丟掉
672440	673980	沒有 再來應該是
673980	675680	再來應該是牛吧
675680	677140	因為我覺得牛好像就是
677140	677780	走太慢
677780	679660	體力比較不好的感覺
679660	680320	怎麼會
680320	683460	牛是耐力橫行展現的動物
683460	684960	或是牠動作比較慢
684960	686520	反正這才是
686520	687660	好 再來是牛
687660	688260	最後是猴子
688260	688900	再來是馬
688900	689940	再來是猴子
689940	693540	所以你是羊 獅子 牛 馬 猴子
693540	695000	對 應該是這樣
695000	696300	猴子就很小
696300	696900	那應該撐得下去
696900	698340	反正可以活不久
698340	700080	再來是我 再來是猴子
700080	701580	好 來換你
701580	703820	我覺得我先拋棄獅子
703820	705040	蛤 為什麼
705040	706920	因為沒有水又沒有食物
706920	708380	牠發起風來
708380	709820	誰拋下水會有小蛇
709820	711120	這有道理
711120	711360	有道理
711360	712220	你不能改答
712220	713120	你不能改答
713120	713760	對對不對
713760	714320	好
714320	714800	再來是 再一次
714800	715840	你還說大家都是夥伴
715840	717360	我不會
717360	718940	牠都野生動物
718940	719680	沒有理性的
719680	720480	很難溝通
720480	721240	好
721240	723300	我會把牠們從動物園帶出來
723300	725620	大概你們在馬戲團這麼久
725620	726740	好啦 換你
726740	728040	再來是猴子
728040	728440	蛤
728440	729620	為什麼
729620	730420	你就猴子
730420	731320	胸 胸 胸
731320	732260	胸 胸 胸
732260	733360	小雞吃特別多
733360	736020	牠的思考邏輯都超邪惡的
736020	737060	都是不禁不敬的
737060	739260	我又累又渴又餓
739260	741300	我睡到一半猴子不知道水幹走
741300	743160	直接跑走
743160	743700	很香
743700	744400	很香對不對
744400	744800	嗯
744800	746400	然後再來是
746400	747440	再來是羊吧
747440	747840	再來是羊
747840	748680	羊也差不多的道理
748680	749180	很熱
749180	750080	又熱又重
750080	751800	然後椰子又先掛
751800	753480	水自然淘汰的部分
753480	754680	好
754680	755420	再來是牛吧
755420	755840	嗯
755840	757040	牛跟馬就很難分
757040	757940	牛跟馬很難分啊
757940	760440	但馬感覺在上路裡面可以騎一陣子
760440	761320	喔可以撐比較久
761320	762020	可以撐比較久
762020	763360	我的邏輯跟牠比較像
763360	765020	因為我今天看到這個題目的時候
765020	767060	我的答案是
767060	767920	獅子
767920	768520	羊
768520	769160	猴子
769160	770100	牛跟馬
770100	771060	你這什麼邏輯
771060	771760	就是以
771760	772820	就是對我來說
772820	774800	就是實不實用的邏輯
774800	775640	實不實用
775640	777400	對我也是覺得獅子
777400	779100	有一點危險
779100	780980	然後牠又不可能幫你狩獵
780980	782040	然後還分離食物
782040	782980	這不可能
782980	784680	你們可以一起料理那隻羊
784680	787080	哈哈哈
787080	787780	沒有欸
787780	788520	我就是
788520	789840	我第一個是獅子啊
789840	790620	然後羊也是我覺得
790620	791820	然後再一起料理那隻牛
791820	793120	哈哈哈
793120	794320	獅子根本是夥伴吧
794320	795360	哈哈哈
795360	795880	但是
795880	797660	喔牠應該也吃不完整隻齁
797660	798520	對啊
798520	800020	我們太把自己跟那些
800020	801360	牛馬放在一起了
801360	801660	嗯
801660	803620	如果今天是一個殘酷的世界的話
803620	804760	我們應該就獅子站在一邊
804760	804800	我們應該就獅子站在一邊
804800	806000	我們應該就獅子站在一邊
806000	807200	去哈頂說了
807200	808100	我們是一國
808100	809800	哈哈哈
809800	810580	喔有道理
810580	812240	我們同為十五臉上乘
812240	812900	嗯
812900	813540	好
813540	814400	好我來告訴你
814400	815720	內心真實的渴望
815720	816140	好
816140	817420	這個是我想要
817420	818740	留下跟我想要捨棄的東西
818740	819120	對
819120	819840	就是表示說
819840	821720	當你遇到一些嚴峻的
821720	822660	狀況的時候
822660	824320	你優先會捨棄什麼
824320	824520	好
824520	825160	欸等一下等一下
825160	827020	這個代表的是一些
827020	828600	生活十一柱型類呢
828600	830660	還是說他是什麼情人啊
830660	831660	活伴啊家人
831660	832500	你怕什麼
832500	833060	你怕什麼
833060	833400	我看他
833400	834760	你感覺一定是情人殺小的欸
834760	835620	欸太過分了吧
835620	836420	怕什麼
836420	837060	可惡
837060	838100	我落入他的陷阱了
838100	839960	哈哈哈
839960	841200	你選的第一個是什麼
841200	841960	我忘記
841960	842900	就是這個是
842900	844060	這個就是
844060	845200	你要從他的題目猜
845200	846380	你覺得那個答案可能會是什麼
846380	848700	這就是心理測驗可怕的地方
848700	850500	哈哈哈
850500	851720	可怕
851720	852140	綿羊
852140	852980	到底什麼是家人
852980	855040	綿羊肯定是情人或殺小的吧
855040	855680	是嗎
855680	857020	你第一個丟的是羊對不對
857020	857480	第一個丟的是綿羊
857480	858620	你第一個丟的是獅子
858620	859220	獅子
859220	860280	好來囉
860280	860880	獅子是什麼
860880	861360	工作吧
861360	862620	第一個丟的是獅子
862620	864720	代表你第一個丟卻的是理想
864720	865660	心跟思考
865660	868120	哈哈哈哈
868120	870300	所以我們倆就是遇到事情會很慌亂
870300	872020	然後不知道怎麼辦的那種人
872020	872600	哦
872600	873760	就會放棄抵抗
873760	875760	就說好吧你殺死我好了
875760	877140	的那種人
877140	878500	有嗎你有覺得你是這樣的人嗎
878500	879700	沒有啊
879700	880640	我覺得他有
880640	882500	覺得有很奇怪
882500	883640	這時候一定要說沒有嗎
883640	884500	沒有啊
884500	885540	為什麼
885540	887400	好然後再來你是羊喔
887400	887880	嗯
887880	889840	羊代表的是愛情
889840	890380	哦
890380	893080	所以你遇到事情第一個就把它丟掉
893080	893980	所以你看
893980	894720	他就是先會把我丟掉
894720	896720	就跟他把我忘在高鐵站一樣
896720	898360	哈哈哈哈
898360	899460	他就是想著要回家
899460	900420	麵包會戴在身上
900420	902560	反正我剛剛
902560	903520	反正我剛剛
903520	905300	麵包在身上
905300	906340	反正我剛剛意識到說
906340	907460	啊這個是
907460	909340	你已經接受任何結論了
909340	910160	來不及了
910160	910900	來不及了
910900	912500	你第二個丟的是什麼啊
912500	914500	我第二個丟的是
914500	915440	幹哪隻毛最多啊
915440	915900	獅子啊
915900	916680	哦獅子喔
916680	918180	那你第二個丟的是理智
918180	919020	對
919020	920620	好那講完我們第一個丟的東西
920620	921980	我把其他的講一講
921980	922980	大家看一下
922980	924020	再來是馬
924020	927020	馬代表的是你的工作跟你的事業
927020	927960	嗯哼
927960	932220	然後牛代表的是父母以及你的原生家庭
932220	932900	嗯哼
932900	935700	然後最後猴子代表的是孩子
935700	937940	猴子憑什麼代表孩子
937940	940900	我覺得他的邏輯就是因為他跟人長得很像
940900	941700	哪誰跟人長得很像
941700	943100	你們根本你媽長得不像
943100	944080	為什麼不是老猴子
944080	945940	如果是老猴子欸
945940	948380	對啊如果他是一隻廢廢的
948380	949180	之類的啊
949180	950020	廢廢就會變原生家庭
950020	951380	憑什麼猴子是孩子
951380	952040	我也不知道欸
952040	953280	我覺得他就是有一些就是
953280	954020	對動物的客戶的
954020	955420	客版印象
955420	957760	比如說牛有沒有勤懇
957760	960360	他就覺得是你的父母親
960360	960900	沒道理啊
960900	961400	就是一些客版印象
961400	963160	那為什麼牛不是工作
963160	964700	牛才是一天到晚在工作的人啊
964700	966560	那他是馬代表的是工作跟事業
966560	969300	是馬不停蹄的意思嗎
969300	971300	馬不停蹄是
971300	972240	我要怎麼吐槽
972240	974040	好啊算了算了算了
974040	974740	怎麼會
974740	976100	算了算了就這樣就這樣
976100	976980	很棒欸
976980	978140	好啦好啦好啦
978140	979420	好啦我做完有點難過
979420	983040	想說我第二個丟的是懷孕
983040	984020	我覺得不准
984020	984520	不准嗎
984520	985360	對你覺得准嗎
985360	986860	我們這個假設
986860	987860	大前提不是
987860	990460	我們有在討論准不准嗎
990460	991020	對啊
991020	992460	心理測驗就是不准啊
992460	993460	你要在這說
993460	994960	我覺得這是准報了
994960	996500	或者是我問我覺得這還好
996500	998100	這就是心理測驗的真諦啊
998100	999940	哦那我覺得這個還好
999940	1001640	我覺得這個也還好
1001640	1003980	好討厭人家臉好討厭
1003980	1005100	好這個還好
1005100	1007880	丟動物的價值觀這個還好是不是
1007880	1009280	好那我們來看下一個
1009280	1010980	下一個根本我覺得是為了
1010980	1012020	黃一傑兩生定罩
1012020	1013220	我不會再掉進陷阱了
1013220	1014020	多粉
1014020	1014920	我說粉紅色的
1014920	1015760	或是毛絨絨的東西
1015760	1017420	我都會放到最後
1017420	1019220	這次為了你兩生打造的欸
1019220	1019960	好好好
1019960	1021060	好
1021060	1021820	心理測驗好
1021820	1023300	他說你今天一個人在家
1023300	1024000	我是一個人在家
1024000	1025860	正要去上廁所的時候突然
1025860	1026600	突然
1026600	1027540	電話響了
1027540	1028200	電話響了
1028200	1029940	然後你們家嬰兒又聽到鈴聲
1029940	1030640	開始大哭
1030640	1031380	哇太慘了吧
1031380	1033140	但是你非常非常想上廁所
1033140	1035480	又發現浴室裡面的水龍頭沒關
1035480	1036480	浴室裡面水龍頭沒關
1036480	1036880	對
1036880	1037540	這不是小事情
1037540	1039380	好巧不巧又有一個人急促的
1039380	1041220	不知道為什麼瘋狂按你們家門鈴
1041220	1043020	好像是有什麼十萬火急的事情
1043020	1043680	是
1044020	1047420	那一式行動你會先做哪一件事呢
1047420	1048160	就是接下來請將
1048160	1049320	先上廁所
1049320	1050260	請等一下
1050260	1053120	請先將這五件事情先後排順序
1053120	1054200	又我要排先後順序
1054200	1055400	怎麼都這麼難做啊
1055400	1056900	就是接電話嘛
1056900	1058740	我可以直接背後過河就好了嗎
1058740	1059540	好麻煩喔
1059540	1060540	不行
1060540	1062480	反正你就有五件事同時發生
1062480	1064140	就是接電話
1064140	1065400	安撫嬰兒哭
1065400	1066140	去上廁所
1066140	1068080	關水龍頭跟開門
1068080	1068820	好
1068820	1071520	你會怎麼排你的這個行動順序
1071520	1072920	先關水龍頭
1072920	1073580	嘿
1073580	1074020	瞬間就可以
1074020	1075260	先關水龍頭跟開門
1075260	1077520	再來
1077520	1079100	上廁所
1079100	1080400	然後
1080400	1083360	電話跟那個按門鈴的關上去死
1083360	1086100	然後最後去安撫嬰兒
1086100	1087800	最後才安撫嬰兒
1087800	1089460	他就是哭而已啊
1089460	1091300	完了
1091300	1094900	我覺得這裡面唯一有可能軟軟粉紅粉紅的就是嬰兒
1094900	1095980	不會吧
1095980	1096780	是嗎
1096780	1098380	沒那麼單純吧
1098380	1098880	是嗎
1098880	1101180	你要陷入理智的思考了
1101180	1102040	我要陷入理智的思考了
1102040	1103580	這是個心理測驗
1103580	1104920	他要測驗你的心理
1104920	1106480	同時一個測驗
1106480	1106980	測驗要幹嘛
1106980	1108460	要猜考官在想什麼
1108460	1109060	對啊
1109060	1109560	喔好
1109560	1110420	那我那我從哪裡
1110420	1111620	我忘記了
1111620	1112920	我的潛意識
1112920	1113460	對
1113460	1115660	你要讓你的潛意識告訴你
1115660	1116600	嘿
1116600	1119000	來讓我們的尤大大來
1119000	1120260	先安撫嬰兒
1120260	1121040	先安撫嬰兒
1121040	1123160	你是不是以為在猜考官想什麼
1123160	1125800	如果你就是死要炸出來怎麼辦
1125800	1127840	然後安撫到一半的時候
1127840	1129340	你死炸出來這樣對他好不好
1129340	1130600	沒關係
1130600	1132100	要開門就不會有人知道
1132100	1133140	因為你一個人在家
1133140	1133580	嗯
1133580	1134180	好
1134180	1135240	嗯先安撫嬰兒
1135240	1135920	嗯
1135920	1136640	然後
1136640	1137620	阿水都放給他流喔
1137620	1138680	明明一下子就關掉了
1138680	1139980	我猜水龍頭
1139980	1141660	我覺得是再來水龍頭
1141660	1142580	再來水龍頭
1142580	1143760	然後再來接電話
1143760	1144820	阿你都去廁所了
1144820	1145620	你不是要上
1145620	1147600	你不是要上廁所
1147600	1148360	再來接電話
1148360	1149000	再來接電話
1149000	1150600	阿魯他跟你講兩半小時怎麼辦
1150600	1151060	嗯
1151060	1152500	然後再來開門
1152500	1152900	嗯
1152900	1153440	再來開門
1153440	1155240	你最後才上廁所
1155240	1156140	最後才上廁所
1156140	1157200	這太不合理了
1157200	1158700	我覺得你本末倒置了
1158700	1159780	我覺得我忍得住
1159780	1161200	呵呵呵呵呵
1161200	1162740	你為什麼會想要
1162740	1163580	做這個選擇
1163580	1164880	嬰兒一定是孩子
1164880	1165180	嗯
1165180	1165640	嗯
1165640	1166980	你覺得是你的後代
1166980	1167180	對
1167180	1168680	然後電話跟水
1168680	1171080	我再猜哪一個是愛情
1171080	1171780	電話跟水
1171780	1173580	電話可能是家人
1173580	1174420	喔
1174420	1176560	然後按門鈴那個是朋友
1176560	1177460	喔那大便是什麼
1177460	1178700	大便就是自己
1178700	1179660	大便為什麼是自己
1179660	1182600	因為大便只有自己能做事
1182600	1185400	只有跟自己獨處的時候才可以大便
1185400	1187100	有一點道理
1187100	1188480	這是我的推測
1188480	1189940	所以你的理性回答是
1189940	1192940	你會把所有事情都放在你自己之前
1192940	1193520	喔
1193520	1194860	對他的回答是這樣
1194860	1195660	好假掰喔
1195660	1196860	好假掰
1196860	1197700	好
1197700	1198960	我的答案呢
1198960	1200860	我會先安撫嬰兒
1200860	1203400	我會抱著小朋友走進廁所
1203400	1205000	把水龍頭關起來
1205000	1206660	然後上廁所
1206660	1208060	哪有這種事情
1208060	1209600	就排線號順序講那麼多
1209600	1211200	所以就是先安撫嬰兒
1211200	1212000	關水龍頭
1212000	1213480	然後上廁所啊
1213480	1214940	然後最後開門
1214940	1216440	再來接電話
1216440	1216980	這樣子也可以
1216980	1218020	這樣子我會先去上廁所
1218020	1218480	打斷給你
1218480	1219080	突然說
1219080	1219820	欸雷夢現在在哭
1219820	1221380	你然後回來幫忙一下
1221380	1222320	不行
1222320	1223360	反正我的優越順序就是
1223360	1224020	先安撫嬰兒
1224020	1224960	不行不行我真的不做
1224960	1227000	你趕快回來
1227000	1227340	喔
1227340	1227760	好啦
1227760	1229740	把工作分配出去
1229740	1230940	然後打給我說
1230940	1230960	欸
1230960	1232540	然後就開這門裡
1232540	1235100	那是誰啊
1235100	1235640	好啦
1235640	1236480	我要來講說
1236480	1238680	先幹嘛是以什麼什麼為重了
1238680	1239140	喔
1239140	1239400	喔
1239400	1240180	你是什麼啊
1240180	1240820	我忘記了
1240820	1241180	喔
1241180	1241840	先幹嘛
1241840	1242540	先關水啦
1242540	1243440	喔先關水
1243440	1244680	嗯
1244680	1247620	然後我跟他都是先安撫嬰兒嘛對不對
1247620	1248460	好
1248460	1249760	先安撫嬰兒
